Genotype,Envir,Management,Row,Position,Color_over,R,P,Color_over_spats_residuals,Color_over_spats_geno_pred_values,Color_over_spats_adj_pheno
65,FRA_2018_1,1,6,6,0,6,6,-0.0184943137308019,0.0627403410153788,0.0442460272845769
65,FRA_2018_1,1,7,17,0,7,17,-0.0376460960907497,0.0627403410153788,0.0250942449246291
65,FRA_2018_1,1,12,11,0,12,11,-0.0587907338823928,0.0627403410153788,0.00394960713298605
65,FRA_2018_1,1,8,74,0,8,74,-0.0859048791575708,0.0627403410153788,-0.0231645381421919
65,FRA_2018_1,1,10,53,0,10,53,-0.0818243905959828,0.0627403410153788,-0.0190840495806039
65,FRA_2018_1,1,1,54,0,1,54,-0.0787626875210145,0.0627403410153788,-0.0160223465056357
65,FRA_2018_1,1,11,20,0,11,20,-0.0486889723896783,0.0627403410153788,0.0140513686257005
65,FRA_2018_1,1,14,25,0,14,25,-0.0586996085430872,0.0627403410153788,0.00404073247229163
65,FRA_2018_1,1,4,6,0,4,6,-0.0145093601022622,0.0627403410153788,0.0482309809131167
65,FRA_2018_1,1,13,72,0,13,72,-0.0785158676074934,0.0627403410153788,-0.0157755265921145
65,FRA_2018_1,1,14,55,0,14,55,-0.0678497117663519,0.0627403410153788,-0.00510937075097305
65,FRA_2018_1,1,11,26,0,11,26,-0.0521070705602352,0.0627403410153788,0.0106332704551436
652,FRA_2018_1,1,13,17,5,13,17,0.0714078921755439,4.9352560440224,5.00666393619795
652,FRA_2018_1,1,14,61,5,14,61,0.0579013078481356,4.9352560440224,4.99315735187054
653,FRA_2018_1,1,1,16,2,1,16,-0.0835817182594134,2.12179186745237,2.03821014919295
66,FRA_2018_1,1,8,79,5,8,79,1.49040982140823,3.4818660827978,4.97227590420604
66,FRA_2018_1,1,9,37,2,9,37,-1.47107661683005,3.4818660827978,2.01078946596775
662,FRA_2018_1,1,3,39,4,3,39,0.038120783188913,3.97562288837439,4.0137436715633
662,FRA_2018_1,1,11,53,4,11,53,0.0185743116252075,3.97562288837439,3.99419719999959
67,FRA_2018_1,1,12,50,5,12,50,0.535221984678389,4.4490776333493,4.98429961802769
67,FRA_2018_1,1,12,6,4,12,6,-0.442701228296369,4.4490776333493,4.00637640505293
670,FRA_2018_1,1,4,84,4,4,84,0.492840879908039,3.46307788010262,3.95591876001066
670,FRA_2018_1,1,10,43,3,10,43,-0.47492935247718,3.46307788010262,2.98814852762544
673,FRA_2018_1,1,13,80,1,13,80,-2.01717907932856,2.99847200696835,0.981292927639791
673,FRA_2018_1,1,10,28,5,10,28,1.99993452700728,2.99847200696835,4.99840653397564
676,FRA_2018_1,1,7,41,3,7,41,-0.00619727032826534,3.0090859953467,3.00288872501844
676,FRA_2018_1,1,9,52,3,9,52,-0.0102441362656531,3.0090859953467,2.99884185908105
678,FRA_2018_1,1,6,15,4,6,15,0.0632672536248893,3.97206561426179,4.03533286788668
678,FRA_2018_1,1,3,78,4,3,78,-0.00684133279163479,3.97206561426179,3.96522428147015
68,FRA_2018_1,1,7,51,4,7,51,0.483364953521303,3.51013833126267,3.99350328478397
68,FRA_2018_1,1,3,12,3,3,12,-0.461892427252888,3.51013833126267,3.04824590400978
681,FRA_2018_1,1,9,5,0,9,5,-0.224561432344003,0.2586716441997,0.0341102118556971
691,FRA_2018_1,1,12,48,5,12,48,0.0606394929360814,4.92471749761344,4.98535699054952
691,FRA_2018_1,1,12,34,5,12,34,0.067872269949067,4.92471749761344,4.99258976756251
697,FRA_2018_1,1,7,70,5,7,70,0.537930022769761,4.43736207838456,4.97529210115432
697,FRA_2018_1,1,12,37,4,12,37,-0.446295766125483,4.43736207838456,3.99106631225908
71,FRA_2018_1,1,5,56,5,5,56,0.0606056656268654,4.93116642653863,4.99177209216549
71,FRA_2018_1,1,12,20,5,12,20,0.0683940787340145,4.93116642653863,4.99956050527264
72,FRA_2018_1,1,1,60,0,1,60,-0.13076273449632,0.106193332296128,-0.0245694022001925
72,FRA_2018_1,1,13,31,0,13,31,-0.105336519480439,0.106193332296128,0.000856812815689112
722,FRA_2018_1,1,13,24,4,13,24,-0.4415687514744,4.44532122614882,4.00375247467442
722,FRA_2018_1,1,3,67,5,3,67,0.533805265751957,4.44532122614882,4.97912649190078
737,FRA_2018_1,1,12,67,5,12,67,0.0270090007279604,4.94846951290357,4.97547851363153
737,FRA_2018_1,1,4,3,5,4,3,0.103300044094617,4.94846951290357,5.05176955699818
739,FRA_2018_1,1,11,41,5,11,41,0.119503915798587,4.88223351093952,5.00173742673811
739,FRA_2018_1,1,10,11,5,10,11,0.127055732771226,4.88223351093952,5.00928924371075
739,FRA_2018_1,1,2,45,5,2,45,0.115767487222417,4.88223351093952,4.99800099816194
739,FRA_2018_1,1,7,56,5,7,56,0.106576907106943,4.88223351093952,4.98881041804646
739,FRA_2018_1,1,11,34,5,11,34,0.12373110029107,4.88223351093952,5.00596461123059
739,FRA_2018_1,1,3,51,5,3,51,0.116683934919526,4.88223351093952,4.99891744585905
739,FRA_2018_1,1,6,26,5,6,26,0.141967195701687,4.88223351093952,5.02420070664121
739,FRA_2018_1,1,4,40,5,4,40,0.125423993543386,4.88223351093952,5.00765750448291
739,FRA_2018_1,1,4,15,5,4,15,0.155298830952107,4.88223351093952,5.03753234189163
739,FRA_2018_1,1,12,69,5,12,69,0.0922674511103034,4.88223351093952,4.97450096204982
739,FRA_2018_1,1,7,58,5,7,58,0.104688989157887,4.88223351093952,4.98692250009741
739,FRA_2018_1,1,9,14,5,9,14,0.14548116861822,4.88223351093952,5.02771467955774
739,FRA_2018_1,1,13,30,4,13,30,-0.880964109594791,4.88223351093952,4.00126940134473
739,FRA_2018_1,1,2,56,5,2,56,0.101174626093592,4.88223351093952,4.98340813703311
739,FRA_2018_1,1,4,79,4,4,79,-0.920132499594268,4.88223351093952,3.96210101134525
739,FRA_2018_1,1,13,54,5,13,54,0.109134957727068,4.88223351093952,4.99136846866659
739,FRA_2018_1,1,13,1,5,13,1,0.131143384915132,4.88223351093952,5.01337689585465
739,FRA_2018_1,1,4,53,5,4,53,0.110493992005366,4.88223351093952,4.99272750294489
74,FRA_2018_1,1,1,26,2,1,26,-0.0264801643057395,2.05033590387661,2.02385573957087
74,FRA_2018_1,1,3,60,2,3,60,-0.0625085272605102,2.05033590387661,1.9878273766161
740,FRA_2018_1,1,7,60,4,7,60,-0.38396697563556,4.36898973833713,3.98502276270157
740,FRA_2018_1,1,4,86,5,4,86,0.584440700779,4.36898973833713,4.95343043911613
740,FRA_2018_1,1,14,20,5,14,20,0.636728979764629,4.36898973833713,5.00571871810176
740,FRA_2018_1,1,7,64,5,7,64,0.612186875111385,4.36898973833713,4.98117661344851
740,FRA_2018_1,1,8,41,3,8,41,-1.36292896318159,4.36898973833713,3.00606077515554
743,FRA_2018_1,1,13,81,4,13,81,-0.171605670516543,4.15253671795716,3.98093104744062
743,FRA_2018_1,1,13,68,4,13,68,-0.166796412252545,4.15253671795716,3.98574030570462
743,FRA_2018_1,1,9,70,4,9,70,-0.168203271714147,4.15253671795716,3.98433344624301
743,FRA_2018_1,1,10,4,5,10,4,0.861165140664539,4.15253671795716,5.0137018586217
743,FRA_2018_1,1,5,36,4,5,36,-0.139252395753249,4.15253671795716,4.01328432220391
743,FRA_2018_1,1,2,38,4,2,38,-0.145225472369297,4.15253671795716,4.00731124558787
748,FRA_2018_1,1,6,31,1,6,31,-0.0553650923600648,1.07445337489468,1.01908828253462
748,FRA_2018_1,1,4,75,1,4,75,-0.107467271879025,1.07445337489468,0.966986103015657
750,FRA_2018_1,1,9,29,4,9,29,0.530308158641044,3.48654426462079,4.01685242326183
750,FRA_2018_1,1,8,75,3,8,75,-0.510620962555701,3.48654426462079,2.97592330206509
757,FRA_2018_1,1,8,63,4,8,63,-0.648084214700107,4.63485379907883,3.98676958437872
757,FRA_2018_1,1,11,86,5,11,86,0.339690582454514,4.63485379907883,4.97454438153334
757,FRA_2018_1,1,1,8,5,1,8,0.414971812513315,4.63485379907883,5.04982561159214
764,FRA_2018_1,1,1,53,5,1,53,0.0507972246554713,4.93460829565364,4.98540552030911
764,FRA_2018_1,1,10,5,5,10,5,0.0784629611507244,4.93460829565364,5.01307125680436
77,FRA_2018_1,1,2,65,1,2,65,0.363091637436525,0.608367719401647,0.971459356838172
77,FRA_2018_1,1,6,3,0,6,3,-0.561192054499187,0.608367719401647,0.0471756649024604
779,FRA_2018_1,1,12,21,5,12,21,0.549870386516461,4.44919877691112,4.99906916342758
779,FRA_2018_1,1,6,58,4,6,58,-0.457340463369741,4.44919877691112,3.99185831354138
7828,FRA_2018_1,1,14,42,2,14,42,-0.086360202906909,2.08507274817795,1.99871254527104
786,FRA_2018_1,1,3,28,1,3,28,-0.0654897444108851,1.09317888660125,1.02768914219036
786,FRA_2018_1,1,7,47,1,7,47,-0.095925686420719,1.09317888660125,0.997253200180527
787,FRA_2018_1,1,2,42,0,2,42,-0.593805376840932,0.595789828353177,0.00198445151224513
787,FRA_2018_1,1,13,56,1,13,56,0.394753208269341,0.595789828353177,0.990543036622518
8,FRA_2018_1,1,1,69,1,1,69,-0.116858859632292,1.07961187248772,0.962753012855427
8,FRA_2018_1,1,7,7,1,7,7,-0.0455831682738583,1.07961187248772,1.03402870421386
80,FRA_2018_1,1,4,46,4,4,46,0.0200509512400497,3.98067517863231,4.00072612987236
80,FRA_2018_1,1,3,27,4,3,27,0.0482977264114135,3.98067517863231,4.02897290504373
80,FRA_2018_1,1,4,73,4,4,73,-0.0112712830656347,3.98067517863231,3.96940389556668
809,FRA_2018_1,1,11,38,5,11,38,0.0642986642766843,4.93926812189929,5.00356678617597
809,FRA_2018_1,1,5,44,5,5,44,0.0653141240956723,4.93926812189929,5.00458224599496
81,FRA_2018_1,1,7,16,3,7,16,-0.953120284301604,3.97911613001159,3.02599584570998
81,FRA_2018_1,1,14,75,5,14,75,1.0100797078483,3.97911613001159,4.98919583785988
810,FRA_2018_1,1,3,65,1,3,65,0.38935875607021,0.592263333234248,0.981622089304458
810,FRA_2018_1,1,10,20,0,10,20,-0.588677769619043,0.592263333234248,0.00358556361520568
82,FRA_2018_1,1,12,84,4,12,84,0.482132848863839,3.48537570646899,3.96750855533283
82,FRA_2018_1,1,8,21,3,8,21,-0.462534075947371,3.48537570646899,3.02284163052162
89,FRA_2018_1,1,9,18,0,9,18,-0.101783002980098,0.126638080175364,0.024855077195266
89,FRA_2018_1,1,4,52,0,4,52,-0.132769225380938,0.126638080175364,-0.0061311452055744
9,FRA_2018_1,1,5,12,0,5,12,-0.0862010444236444,0.126118065630208,0.0399170212065635
9,FRA_2018_1,1,4,66,0,4,66,-0.148390532714238,0.126118065630208,-0.0222724670840304
929,FRA_2018_1,1,5,24,5,5,24,0.0803549055513404,4.94626737990642,5.02662228545777
929,FRA_2018_1,1,14,51,5,14,51,0.0497875069324181,4.94626737990642,4.99605488683884
93,FRA_2018_1,1,7,38,0,7,38,-0.226559288289336,0.232268939107956,0.00570965081862057
94,FRA_2018_1,1,3,31,1,3,31,-0.154937640401053,1.17878625523242,1.02384861483137
95,FRA_2018_1,1,1,77,1,1,77,-0.0891260029354362,1.04080600074498,0.951679997809546
95,FRA_2018_1,1,6,24,1,6,24,-0.0145666509295359,1.04080600074498,1.02623934981545
95,FRA_2018_1,1,13,86,1,13,86,-0.0616857603434726,1.04080600074498,0.97912024040151
950,FRA_2018_1,1,13,11,0,13,11,-0.110303018829359,0.119473401877087,0.00917038304772813
950,FRA_2018_1,1,13,46,0,13,46,-0.124791350766249,0.119473401877087,-0.00531794888916169
953,FRA_2018_1,1,6,21,1,6,21,-0.525706227344475,1.55499294443891,1.02928671709444
953,FRA_2018_1,1,2,78,2,2,78,0.399235623487336,1.55499294443891,1.95422856792625
97,FRA_2018_1,1,6,35,3,6,35,0.481616892776825,2.53338225449671,3.01499914727354
97,FRA_2018_1,1,2,44,2,2,44,-0.534054139326211,2.53338225449671,1.9993281151705
997,FRA_2018_1,1,13,23,5,13,23,0.0788028589094569,4.92536465422507,5.00416751313453
997,FRA_2018_1,1,10,61,5,10,61,0.0497578734157358,4.92536465422507,4.97512252764081
ACW_25358,FRA_2018_1,1,6,65,5,6,65,0.0431655544926466,4.94152597531408,4.98469152980673
ACW_25358,FRA_2018_1,1,1,23,5,1,23,0.0866180825049927,4.94152597531408,5.02814405781907
ACW_25363,FRA_2018_1,1,10,84,3,10,84,-0.0363522483758714,2.99545331844359,2.95910107006772
ACW_25363,FRA_2018_1,1,10,3,3,10,3,0.0188792760955194,2.99545331844359,3.01433259453911
ACW_25365,FRA_2018_1,1,10,46,5,10,46,0.0499615789887118,4.93603692769334,4.98599850668205
ACW_25365,FRA_2018_1,1,8,30,5,8,30,0.0794067094154736,4.93603692769334,5.01544363710881
ACW_25366,FRA_2018_1,1,3,3,5,3,3,0.108492491170472,4.95127444213924,5.05976693330971
ACW_25366,FRA_2018_1,1,7,72,5,7,72,0.0220287987432899,4.95127444213924,4.97330324088253
ACW_25368,FRA_2018_1,1,8,68,5,8,68,0.046292722055103,4.93599230504228,4.98228502709738
ACW_25368,FRA_2018_1,1,9,26,5,9,26,0.0830721898151792,4.93599230504228,5.01906449485746
ACW_25371,FRA_2018_1,1,8,38,4,8,38,-0.43133062330562,4.43998563154669,4.00865500824107
ACW_25371,FRA_2018_1,1,6,85,5,6,85,0.523163400566056,4.43998563154669,4.96314903211274
ACW_25372,FRA_2018_1,1,2,59,5,2,59,0.525092445424525,4.45433164408213,4.97942408950666
ACW_25372,FRA_2018_1,1,6,28,4,6,28,-0.432174125363221,4.45433164408213,4.02215751871891
ACW_25375,FRA_2018_1,1,3,66,4,3,66,0.00399425303958489,3.97638112493674,3.98037537797633
ACW_25375,FRA_2018_1,1,9,12,4,9,12,0.0527582164798366,3.97638112493674,4.02913934141658
ACW_25454,FRA_2018_1,1,10,8,5,10,8,0.0833694407508556,4.92781060932601,5.01118005007686
ACW_25454,FRA_2018_1,1,8,78,5,8,78,0.0453763735923829,4.92781060932601,4.97318698291839
ACW_25469,FRA_2018_1,1,12,82,5,12,82,0.037707878867284,4.93071773768193,4.96842561654922
ACW_25469,FRA_2018_1,1,9,22,5,9,22,0.0912579138323162,4.93071773768193,5.02197565151425
ACW_25580,FRA_2018_1,1,10,32,4,10,32,0.0345889640012516,3.96116586657776,3.99575483057901
ACW_25580,FRA_2018_1,1,12,54,4,12,54,0.0210121880957073,3.96116586657776,3.98217805467347
ACW_25581,FRA_2018_1,1,6,70,3,6,70,-0.500896031255906,3.48033141497703,2.97943538372112
ACW_25581,FRA_2018_1,1,13,32,4,13,32,0.520113109656148,3.48033141497703,4.00044452463318
ACW_25584,FRA_2018_1,1,14,79,5,14,79,0.0500956641746644,4.93799517157051,4.98809083574517
ACW_25584,FRA_2018_1,1,11,14,5,11,14,0.0794208018181113,4.93799517157051,5.01741597338862
ACW_25586,FRA_2018_1,1,4,74,4,4,74,0.00604665764487367,3.96215047864554,3.96819713629042
ACW_25586,FRA_2018_1,1,11,24,4,11,24,0.0496289986768157,3.96215047864554,4.01177947732236
ACW_25591,FRA_2018_1,1,5,32,4,5,32,0.0544314304549229,3.96327418973725,4.01770562019218
ACW_25591,FRA_2018_1,1,10,76,4,10,76,0.00132925552102625,3.96327418973725,3.96460344525828
ACW_25592,FRA_2018_1,1,4,38,4,4,38,0.038900032792955,3.97109445501295,4.00999448780591
ACW_25592,FRA_2018_1,1,8,61,4,8,61,0.0174524017716649,3.97109445501295,3.98854685678462
ACW_25607,FRA_2018_1,1,1,33,4,1,33,0.0593438379359212,3.95455043295362,4.01389427088954
ACW_25607,FRA_2018_1,1,1,78,4,1,78,-0.00424326649351237,3.95455043295362,3.9503071664601
ACW_25619,FRA_2018_1,1,5,9,2,5,9,-0.972513142943228,3.01570536324129,2.04319222029806
ACW_25619,FRA_2018_1,1,10,65,4,10,65,0.956572614704641,3.01570536324129,3.97227797794593
ACW_25622,FRA_2018_1,1,5,62,4,5,62,0.0127357540086996,3.97257080746184,3.98530656147053
ACW_25622,FRA_2018_1,1,11,16,4,11,16,0.0437283940908411,3.97257080746184,4.01629920155268
ACW_25628,FRA_2018_1,1,2,29,5,2,29,0.553455876676641,4.46595834616941,5.01941422284605
ACW_25628,FRA_2018_1,1,3,45,4,3,45,-0.459657780251175,4.46595834616941,4.00630056591823
DLO_12_066,FRA_2018_1,1,5,47,5,5,47,0.0605422074632838,4.94082411331858,5.00136632078187
DLO_12_066,FRA_2018_1,1,9,38,5,9,38,0.0691883206140513,4.94082411331858,5.01001243393263
DLO_12_084,FRA_2018_1,1,2,9,5,2,9,0.0943206687821929,4.95235954969489,5.04668021847709
DLO_12_084,FRA_2018_1,1,14,77,5,14,77,0.0362827297099813,4.95235954969489,4.98864227940487
DLO_12_120,FRA_2018_1,1,14,43,5,14,43,0.0621458550039256,4.93626797596228,4.9984138309662
DLO_12_120,FRA_2018_1,1,5,45,5,5,45,0.0672399165011957,4.93626797596228,5.00350789246347
DLO_12_140,FRA_2018_1,1,6,66,5,6,66,0.0578234824548796,4.925826091364,4.98364957381888
DLO_12_140,FRA_2018_1,1,12,26,5,12,26,0.0707721661763534,4.925826091364,4.99659825754035
DLO_12_141,FRA_2018_1,1,7,75,5,7,75,0.0289835201336786,4.94131880497615,4.97030232510983
DLO_12_141,FRA_2018_1,1,5,10,5,5,10,0.100784440572848,4.94131880497615,5.042103245549
DLO_12_162,FRA_2018_1,1,11,50,5,11,50,0.0656604670805496,4.9304438387326,4.99610430581315
DLO_12_162,FRA_2018_1,1,10,35,5,10,35,0.0632846000667984,4.9304438387326,4.9937284387994
DLO_12_221,FRA_2018_1,1,12,83,5,12,83,0.122513937801481,4.84545312059681,4.96796705839829
DLO_12_233,FRA_2018_1,1,11,52,4,11,52,-0.465784241530382,4.46061774985515,3.99483350832477
DLO_12_233,FRA_2018_1,1,9,25,5,9,25,0.559178222466126,4.46061774985515,5.01979597232127
DLO_12_259,FRA_2018_1,1,6,30,5,6,30,0.560811789707976,4.45929978309449,5.02011157280247
DLO_12_259,FRA_2018_1,1,13,53,4,13,53,-0.467517537482581,4.45929978309449,3.99178224561191
DLO_12_289,FRA_2018_1,1,2,86,4,2,86,0.0504556141443393,3.89316490713973,3.94362052128407
FuGa_015,FRA_2018_1,1,3,41,5,3,41,0.564093551731862,4.44715876376023,5.0112523154921
FuGa_015,FRA_2018_1,1,2,62,4,2,62,-0.471717993540842,4.44715876376023,3.97544077021939
FuGa_016,FRA_2018_1,1,14,9,5,14,9,0.0696686534286428,4.93989046870047,5.00955912212912
FuGa_016,FRA_2018_1,1,11,44,5,11,44,0.0599912270599567,4.93989046870047,4.99988169576043
FuGa_140,FRA_2018_1,1,4,34,3,4,34,0.971018372038525,2.04369604075328,3.01471441279181
FuGa_140,FRA_2018_1,1,8,67,1,8,67,-1.06050949280553,2.04369604075328,0.983186547947755
FuGa_187,FRA_2018_1,1,8,5,4,8,5,0.0471188897650983,3.98852851657241,4.0356474063375
FuGa_187,FRA_2018_1,1,8,49,4,8,49,0.0105527559718901,3.98852851657241,3.9990812725443
FuGa_215,FRA_2018_1,1,9,57,4,9,57,0.482911078190663,3.51189681389148,3.99480789208214
FuGa_215,FRA_2018_1,1,4,4,3,4,4,-0.461305489989297,3.51189681389148,3.05059132390218
FuGa_217,FRA_2018_1,1,5,35,1,5,35,0.418331424684566,0.596054147235751,1.01438557192032
FuGa_217,FRA_2018_1,1,5,68,0,5,68,-0.617363592614207,0.596054147235751,-0.0213094453784553
FuGa_243,FRA_2018_1,1,2,20,5,2,20,0.569140210198834,4.46251128575645,5.03165149595529
FuGa_243,FRA_2018_1,1,13,65,4,13,65,-0.475602948036986,4.46251128575645,3.98690833771946
FuGa_270,FRA_2018_1,1,5,55,4,5,55,-0.476218704793283,4.46905871269161,3.99284000789832
FuGa_270,FRA_2018_1,1,7,1,5,7,1,0.570251401638182,4.46905871269161,5.03931011432979
FuGa_275,FRA_2018_1,1,4,63,1,4,63,-0.105499908184924,1.08673175655776,0.981231848372832
FuGa_275,FRA_2018_1,1,4,21,1,4,21,-0.0564033680035496,1.08673175655776,1.03032838855421
FuGa_352,FRA_2018_1,1,5,71,1,5,71,0.386601883046644,0.588713376566857,0.975315259613501
FuGa_352,FRA_2018_1,1,1,41,0,1,41,-0.586189516875445,0.588713376566857,0.00252385969141167
FuPi_005,FRA_2018_1,1,13,12,1,13,12,0.415492287609633,0.59325955144265,1.00875183905228
FuPi_005,FRA_2018_1,1,11,79,0,11,79,-0.614735918713243,0.59325955144265,-0.0214763672705933
FuPi_013,FRA_2018_1,1,12,64,3,12,64,-0.0335195684844822,3.01049420900756,2.97697464052308
FuPi_013,FRA_2018_1,1,8,15,3,8,15,0.0171847194582386,3.01049420900756,3.0276789284658
FuPi_023,FRA_2018_1,1,1,64,0,1,64,-0.154237195304948,0.124006657118537,-0.0302305381864114
FuPi_023,FRA_2018_1,1,4,10,0,4,10,-0.0805141491762174,0.124006657118537,0.0434925079423196
FuPi_052,FRA_2018_1,1,11,8,4,11,8,0.040866477686555,3.97988538434572,4.02075186203227
FuPi_052,FRA_2018_1,1,5,52,4,5,52,0.0161511542648949,3.97988538434572,3.99603653861061
FuPi_054,FRA_2018_1,1,3,36,4,3,36,0.523579397802767,3.49392578118794,4.01750517899071
FuPi_054,FRA_2018_1,1,14,70,3,14,70,-0.503333652632855,3.49392578118794,2.99059212855508
FuPi_087,FRA_2018_1,1,9,10,5,9,10,0.0943204036915084,4.9362411712361,5.03056157492761
FuPi_087,FRA_2018_1,1,7,74,5,7,74,0.0350633395372793,4.9362411712361,4.97130451077338
FuPi_097,FRA_2018_1,1,14,40,3,14,40,0.00128769830380726,2.99802572941096,2.99931342771477
FuPi_097,FRA_2018_1,1,10,55,3,10,55,-0.0185660198266993,2.99802572941096,2.97945970958426
FuPi_106,FRA_2018_1,1,7,83,1,7,83,-0.105538174450214,1.06779641230326,0.962258237853047
FuPi_106,FRA_2018_1,1,5,39,1,5,39,-0.0577979128825805,1.06779641230326,1.00999849942068
FuPi_107,FRA_2018_1,1,4,36,0,4,36,-0.104504929990402,0.116851395579783,0.0123464655893815
FuPi_107,FRA_2018_1,1,2,54,0,2,54,-0.130787843172258,0.116851395579783,-0.0139364475924752
FuPi_114,FRA_2018_1,1,11,30,2,11,30,0.451156388638691,1.5571611990692,2.00831758770789
FuPi_114,FRA_2018_1,1,1,57,1,1,57,-0.577462923685872,1.5571611990692,0.979698275383332
GaCr_002,FRA_2018_1,1,3,5,1,3,5,0.43519425726999,0.622014083409392,1.05720834067938
GaCr_002,FRA_2018_1,1,14,73,0,14,73,-0.632262072962059,0.622014083409392,-0.010247989552667
GaCr_010,FRA_2018_1,1,3,62,5,3,62,0.537872615105431,4.44747776225456,4.98535037735999
GaCr_010,FRA_2018_1,1,12,15,4,12,15,-0.445472918742355,4.44747776225456,4.00200484351221
GaCr_017,FRA_2018_1,1,12,27,5,12,27,0.0662286307589799,4.92987248542197,4.99610111618095
GaCr_017,FRA_2018_1,1,1,48,5,1,48,0.0626732028785879,4.92987248542197,4.99254568830055
GaCr_041,FRA_2018_1,1,12,61,5,12,61,0.123255216313998,4.85524950156341,4.97850471787741
GaCr_043,FRA_2018_1,1,8,51,5,8,51,0.0599369632312499,4.93739367602398,4.99733063925523
GaCr_043,FRA_2018_1,1,8,40,5,8,40,0.0695339884307007,4.93739367602398,5.00692766445468
GaCr_052,FRA_2018_1,1,12,18,0,12,18,-0.596369050893993,0.596909658615052,0.000540607721058795
GaCr_052,FRA_2018_1,1,14,57,1,14,57,0.397401618319669,0.596909658615052,0.994311276934721
GaCr_055,FRA_2018_1,1,12,78,1,12,78,0.376135050816175,0.594129556956215,0.97026460777239
GaCr_055,FRA_2018_1,1,5,31,0,5,31,-0.575312849813502,0.594129556956215,0.0188167071427127
GaCr_056,FRA_2018_1,1,11,77,5,11,77,0.0296719643675933,4.94999521598753,4.97966718035512
GaCr_056,FRA_2018_1,1,5,2,5,5,2,0.100752528283779,4.94999521598753,5.05074774427131
GaCr_057,FRA_2018_1,1,6,57,0,6,57,-0.22746277923275,0.220328836525633,-0.00713394270711729
GaCr_061,FRA_2018_1,1,6,23,3,6,23,-0.476299846229798,3.50355649046581,3.02725664423602
GaCr_061,FRA_2018_1,1,8,47,4,8,47,0.497274333766133,3.50355649046581,4.00083082423195
GaPi_007,FRA_2018_1,1,3,76,5,3,76,0.0203959122529263,4.94737881289809,4.96777472515102
GaPi_007,FRA_2018_1,1,2,36,5,2,36,0.062606223563149,4.94737881289809,5.00998503646124
