Genotype,Envir,Management,Row,Position,Fruit_weight,R,P,Fruit_weight_spats_residuals,Fruit_weight_spats_geno_pred_values,Fruit_weight_spats_adj_pheno
I_M056,ESP_2022_1,1,8,1,25.48,8,1,6.83168164905331,18.444264211636,25.2759458606893
I_M056,ESP_2022_1,1,7,92,18.29025,7,92,-0.25599135427807,18.444264211636,18.1882728573579
I_W010,ESP_2022_1,1,2,71,6.945,2,71,-1.63428925493287,9.87977505044491,8.24548579551204
I_W036,ESP_2022_1,1,3,13,15.624,3,13,0.244691493155298,14.6175612353728,14.8622527285281
I_W036,ESP_2022_1,1,8,78,17.325,8,78,2.66269441280826,14.6175612353728,17.2802556481811
I_W037,ESP_2022_1,1,7,98,15.64125,7,98,-0.876105816646415,16.250117064687,15.3740112480406
I_W037,ESP_2022_1,1,3,20,22.04,3,20,5.3484712234495,16.250117064687,21.5985882881365
I_W045,ESP_2022_1,1,6,36,18.4635,6,36,7.05236669930181,11.5646781460769,18.6170448453787
I_W045,ESP_2022_1,1,1,126,2.455,1,126,-7.07149599570952,11.5646781460769,4.49318215036737
I_W046,ESP_2022_1,1,5,64,14.022,5,64,1.55543978476444,13.2072376369498,14.7626774217142
I_W049,ESP_2022_1,1,9,59,7.6965,9,59,-0.549203198141299,8.30318265248057,7.75397945433927
I_W049,ESP_2022_1,1,4,104,4.935,4,104,-2.59641861871083,8.30318265248057,5.70676403376974
I_W050,ESP_2022_1,1,4,29,12.15525,4,29,0.28327283318513,11.8801380988743,12.1634109320595
JoPr_1990_102_001,ESP_2022_1,1,5,3,12.88175,5,3,0.265181645476178,11.8612657277426,12.1264473732187
JoPr_1990_102_054,ESP_2022_1,1,1,39,3.96,1,39,-5.31789013695809,9.5956998654477,4.27780972848962
JoPr_1990_102_054,ESP_2022_1,1,3,66,11.97,3,66,3.4112844115958,9.5956998654477,13.0069842770435
JoPr_1990_102_097,ESP_2022_1,1,2,4,9.975,2,4,-1.47341183297302,10.0475992122852,8.57418737931215
JoPr_1990_102_108,ESP_2022_1,1,9,25,9.96075,9,25,-1.76308804812792,11.904501573858,10.1414135257301
JoPr_1990_102_108,ESP_2022_1,1,1,117,11.97,1,117,2.06971587979701,11.904501573858,13.974217453655
JoPr_1990_102_169,ESP_2022_1,1,3,72,10.923,3,72,0.225596419819693,11.8199711990503,12.04556761887
JoPr_1990_102_179,ESP_2022_1,1,6,46,12.702,6,46,0.6119337828735,12.4013944281887,13.0133282110622
JoPr_1990_102_179,ESP_2022_1,1,3,92,11.352,3,92,0.171019033937387,12.4013944281887,12.5724134621261
JoPr_1990_102_202,ESP_2022_1,1,6,66,4.905,6,66,-3.06235318152576,8.3900468548092,5.32769367328344
JoPr_1990_102_232,ESP_2022_1,1,9,60,2.96125,9,60,-4.19979120140819,7.20349388791954,3.00370268651135
JoPr_1990_102_242,ESP_2022_1,1,5,21,13.3825,5,21,2.0925431515146,11.1532362669361,13.2457794184507
JoPr_1990_102_242,ESP_2022_1,1,3,87,7.425,3,87,-2.50608352721309,11.1532362669361,8.64715273972299
JoPr_1990_102_246,ESP_2022_1,1,1,101,2.76,1,101,-1.75901727358795,6.44927215035091,4.69025487676297
JoPr_1990_102_246,ESP_2022_1,1,3,2,4.5675,3,2,-3.16377619040032,6.44927215035091,3.28549595995059
JoPr_1990_102_257,ESP_2022_1,1,7,40,8.664,7,40,1.16316083312625,7.81009243622142,8.97325326934767
JoPr_1990_102_257,ESP_2022_1,1,7,91,3.105,7,91,-4.78146239951825,7.81009243622142,3.02863003670318
Modi,ESP_2022_1,1,6,45,6.6975,6,45,-0.783590338516381,7.78000535170109,6.99641501318471
Modi,ESP_2022_1,1,3,28,8.815,3,28,0.937833560487252,7.78000535170109,8.71783891218835
Modi,ESP_2022_1,1,4,59,9.36225,4,59,2.36625264530582,7.78000535170109,10.1462579970069
Modi,ESP_2022_1,1,5,109,2.51275,5,109,-4.95213850306241,7.78000535170109,2.82786684863869
Modi,ESP_2022_1,1,2,67,6.48,2,67,-0.0805747780212709,7.78000535170109,7.69943057367982
Modi,ESP_2022_1,1,2,62,6.254,2,62,-0.426601438046366,7.78000535170109,7.35340391365473
Modi,ESP_2022_1,1,8,90,2.32875,8,90,-5.82113000447708,7.78000535170109,1.95887534722402
Modi,ESP_2022_1,1,9,39,8.375,9,39,0.811685030861939,7.78000535170109,8.59169038256303
Modi,ESP_2022_1,1,3,79,3.3865,3,79,-3.20393665042638,7.78000535170109,4.57606870127471
Modi,ESP_2022_1,1,4,108,12.11475,4,108,5.05120787024107,7.78000535170109,12.8312132219422
Modi,ESP_2022_1,1,9,57,12.474,9,57,4.77990697866146,7.78000535170109,12.5599123303625
Modi,ESP_2022_1,1,1,88,7.12425,1,88,1.15187387235676,7.78000535170109,8.93187922405785
Modi,ESP_2022_1,1,7,56,3.88725,7,56,-3.50197277523832,7.78000535170109,4.27803257646277
Modi,ESP_2022_1,1,5,24,6.03625,5,24,-1.78654283276172,7.78000535170109,5.99346251893937
Modi,ESP_2022_1,1,3,127,6.39,3,127,-0.416080944756668,7.78000535170109,7.36392440694443
Modi,ESP_2022_1,1,9,79,10.395,9,79,2.22666505015652,7.78000535170109,10.0066704018576
NOVADI_0010,ESP_2022_1,1,1,98,10.946,1,98,1.58544702706294,11.2707156217243,12.8561626487872
NOVADI_0010,ESP_2022_1,1,3,63,8.4,3,63,-1.88637086695044,11.2707156217243,9.38434475477384
NOVADI_0023,ESP_2022_1,1,8,84,8.58,8,84,-1.71833157194194,10.1041854473749,8.38585387543293
NOVADI_0023,ESP_2022_1,1,4,17,10.845,4,17,0.2991637019348,10.1041854473749,10.4033491493097
NOVADI_0042,ESP_2022_1,1,1,41,9.8135,1,41,-0.665520994363927,10.8903750424563,10.2248540480924
NOVADI_0114,ESP_2022_1,1,7,82,12.483,7,82,3.83285371109453,8.77919647269511,12.6120501837896
NOVADI_0114,ESP_2022_1,1,1,24,2.715,1,24,-6.52216533176487,8.77919647269511,2.25703114093024
NOVADI_0256,ESP_2022_1,1,5,115,2.925,5,115,-4.14511024991491,7.26053598084466,3.11542573092975
NOVADI_0286,ESP_2022_1,1,7,96,11.387,7,96,0.00136463598209602,11.1737005670508,11.1750652030329
NOVADI_0286,ESP_2022_1,1,6,57,10.3695,6,57,-0.395287789651471,11.1737005670508,10.7784127773993
NOVADI_0296,ESP_2022_1,1,1,57,14.60725,1,57,-1.97524271623851,17.6481305629551,15.6728878467166
NOVADI_0296,ESP_2022_1,1,9,93,26.307,9,93,7.78775369564694,17.6481305629551,25.435884258602
NOVADI_0329,ESP_2022_1,1,2,47,4.38,2,47,-4.34020352271995,9.35375892557526,5.01355540285532
NOVADI_0329,ESP_2022_1,1,6,99,11.58125,6,99,2.20167151066321,9.35375892557526,11.5554304362385
NOVADI_0330,ESP_2022_1,1,2,79,19.53,2,79,4.58766868127005,16.3703991723882,20.9580678536582
NOVADI_0347,ESP_2022_1,1,6,94,9.568,6,94,-2.13338783106467,11.7870142545483,9.65362642348361
NOVADI_0347,ESP_2022_1,1,4,21,14.4,4,21,2.32739149207646,11.7870142545483,14.1144057466247
NOVADI_0356,ESP_2022_1,1,3,19,12.98,3,19,-2.03686549900962,14.5307537070628,12.4938882080532
NOVADI_0356,ESP_2022_1,1,9,72,19.591,9,72,4.86103709775968,14.5307537070628,19.3917908048225
NOVADI_0371,ESP_2022_1,1,2,91,18.9125,2,91,3.85919217767154,16.586752422932,20.4459446006035
NOVADI_0371,ESP_2022_1,1,8,29,17.3075,8,29,0.935874251327114,16.586752422932,17.5226266742591
NOVADI_0382,ESP_2022_1,1,3,100,2.8565,3,100,-5.0571128014834,9.10482060359506,4.04770780211166
NOVADI_0382,ESP_2022_1,1,3,40,11.42375,3,40,2.67994676302643,9.10482060359506,11.7847673666215
NOVADI_0622,ESP_2022_1,1,1,121,17.427,1,121,3.75130534958974,15.6953181732886,19.4466235228783
NOVADI_0622,ESP_2022_1,1,3,18,16.416,3,18,0.189225937646441,15.6953181732886,15.884544110935
NOVADI_0731,ESP_2022_1,1,2,45,8.69325,2,45,-2.09627965905246,11.3496870430462,9.2534073839937
NOVADI_0731,ESP_2022_1,1,7,83,13.113,7,83,1.87105837910302,11.3496870430462,13.2207454221492
NOVADI_0766,ESP_2022_1,1,4,30,2.96,4,30,-3.58394724751659,6.58697951360104,3.00303226608445
NOVADI_0766,ESP_2022_1,1,6,81,5.0685,6,81,-1.20683896947197,6.58697951360104,5.38014054412907
NOVADI_0830,ESP_2022_1,1,2,5,17.415,2,5,2.19372123663366,13.8730802913956,16.0668015280292
NOVADI_0980,ESP_2022_1,1,1,69,13.7005,1,69,0.743754878011373,14.3946812152148,15.1384360932262
NOVADI_0980,ESP_2022_1,1,8,58,16.08,8,58,1.94997667296418,14.3946812152148,16.344657888179
NOVADI_1015,ESP_2022_1,1,1,90,25.61475,1,90,7.76347212078595,19.6833348467254,27.4468069675113
TeBr_012,ESP_2022_1,1,6,67,13.794,6,67,2.97241289889293,11.2431102694043,14.2155231682972
TeBr_012,ESP_2022_1,1,5,59,7.2415,5,59,-3.2997994236813,11.2431102694043,7.94331084572299
TeBr_021,ESP_2022_1,1,7,5,45.474,7,5,21.7863443015378,23.3488598079807,45.1352041095185
TeBr_021,ESP_2022_1,1,1,82,11.12125,1,82,-10.5090741707996,23.3488598079807,12.8397856371811
TeBr_022,ESP_2022_1,1,9,29,5.724,9,29,-5.67790916246331,11.6031778448807,5.92526868241742
TeBr_022,ESP_2022_1,1,9,83,17.81325,9,83,5.69568594812312,11.6031778448807,17.2988637930038
TeBr_027,ESP_2022_1,1,5,32,3.80335,5,32,-3.71393888302765,7.71032546886516,3.99638658583751
TeBr_043,ESP_2022_1,1,2,80,10.89,2,80,0.364675929172241,11.9650562072628,12.329732136435
TeBr_071,ESP_2022_1,1,3,26,32.39,3,26,13.3080906152316,18.9003163620951,32.2084069773266
TeBr_071,ESP_2022_1,1,4,67,11.71885,4,67,-6.29522552130593,18.9003163620951,12.6050908407891
TeBr_084,ESP_2022_1,1,3,124,7.4655,3,124,0.0359334284612709,8.42822426840487,8.46415769686614
TeBr_084,ESP_2022_1,1,6,20,5.5825,6,20,-3.06168947278691,8.42822426840487,5.36653479561796
TeBr_180,ESP_2022_1,1,5,5,11.13,5,5,-1.72200929623857,12.1666307843731,10.4446214881345
TeBr_180,ESP_2022_1,1,6,116,14.91,6,116,2.2799160328378,12.1666307843731,14.4465468172109
TeBr_248,ESP_2022_1,1,9,106,17.4,9,106,2.15516576265193,13.8328599793933,15.9880257420453
TeBr_263,ESP_2022_1,1,6,12,9.823,6,12,-1.07577704515217,10.4624040007484,9.38662695559624
101,ESP_2022_2,2,11,24,12.88425,11,24,2.76928271476222,9.49579183435864,12.2650745491209
101,ESP_2022_2,2,11,93,10.34,11,93,1.37063012240433,9.49579183435864,10.866421956763
101,ESP_2022_2,2,10,59,6.1,10,59,-4.09285914383681,9.49579183435864,5.40293269052183
1123,ESP_2022_2,2,10,130,13.626,10,130,0.768293049694337,10.067439601862,10.8357326515564
1123,ESP_2022_2,2,13,88,5.268,13,88,-3.98810292024762,10.067439601862,6.0793366816144
1123,ESP_2022_2,2,12,28,14.41,12,28,4.57994090634305,10.067439601862,14.6473805082051
118,ESP_2022_2,2,11,12,2.775,11,12,-4.19996472950669,5.8520062885498,1.65204155904311
118,ESP_2022_2,2,13,112,3.3925,13,112,-0.0804524065153482,5.8520062885498,5.77155388203445
118,ESP_2022_2,2,10,116,3.5875,10,116,-4.04231999810323,5.8520062885498,1.80968629044657
12_B057,ESP_2022_2,2,12,36,15.6,12,36,4.60143774245817,11.4785413570636,16.0799790995217
12_B061,ESP_2022_2,2,12,71,2.835,12,71,-4.01512031237251,7.72732578405007,3.71220547167756
12_B093,ESP_2022_2,2,13,68,7.79025,13,68,-0.897260161283253,9.10535914419296,8.20809898290971
12_B093,ESP_2022_2,2,10,126,11.647,10,126,0.0474883121092748,9.10535914419296,9.15284745630224
12_E003,ESP_2022_2,2,12,15,3.15875,12,15,-5.05478948184891,7.95605319549662,2.9012637136477
12_E003,ESP_2022_2,2,12,76,4.46875,12,76,-2.62762425867119,7.95605319549662,5.32842893682543
12_E003,ESP_2022_2,2,10,25,14.193,10,25,4.19268126073144,7.95605319549662,12.1487344562281
12_E035,ESP_2022_2,2,12,110,12.3105,12,110,4.62747187702655,8.61556695270755,13.2430388297341
12_E035,ESP_2022_2,2,10,17,7.55,10,17,-3.17105372175807,8.61556695270755,5.44451323094949
12_E035,ESP_2022_2,2,13,54,4.511,13,54,-3.43124474219151,8.61556695270755,5.18432221051604
12_E043,ESP_2022_2,2,11,14,6.81975,11,14,-1.24770495026119,7.02771359533176,5.78000864507057
12_E043,ESP_2022_2,2,12,94,1.8,12,94,-4.37442752193653,7.02771359533176,2.65328607339523
12_F014,ESP_2022_2,2,12,69,11.24125,12,69,0.837484693532428,11.2787682257977,12.1162529193302
12_F014,ESP_2022_2,2,12,31,14.2435,12,31,3.30507332051693,11.2787682257977,14.5838415463147
12_I003,ESP_2022_2,2,11,68,10.45,11,68,-2.24764438164049,13.5770979133477,11.3294535317072
12_I003,ESP_2022_2,2,10,19,30.704,10,19,15.0206925933398,13.5770979133477,28.5977905066875
12_I003,ESP_2022_2,2,13,24,9.027,13,24,-3.35121717362429,13.5770979133477,10.2258807397234
12_I037,ESP_2022_2,2,12,70,14.685,12,70,3.66147852348502,11.8984069663611,15.5598854898461
12_I037,ESP_2022_2,2,11,48,13.369,11,48,1.90439230134927,11.8984069663611,13.8027992677103
12_I049,ESP_2022_2,2,12,22,23.9425,12,22,11.1964893391375,12.753333359662,23.9498226987995
12_I049,ESP_2022_2,2,10,18,12.2,10,18,-2.65616022730355,12.753333359662,10.0971731323585
12_I049,ESP_2022_2,2,13,115,9.1175,13,115,-1.01068874160755,12.753333359662,11.7426446180545
12_I059,ESP_2022_2,2,13,96,13.376,13,96,3.57592980866278,11.0320868322959,14.6080166409587
12_I064,ESP_2022_2,2,13,69,11.52,13,69,1.65695624583464,10.2719225149199,11.9288787607545
12_I064,ESP_2022_2,2,12,23,10.387,12,23,0.172872907082601,10.2719225149199,10.4447954220025
12_J013,ESP_2022_2,2,12,3,16.0965,12,3,6.12382524471136,9.20098690988442,15.3248121545958
12_J013,ESP_2022_2,2,10,88,2.775,10,88,-6.75393971117935,9.20098690988442,2.44704719870507
12_J015,ESP_2022_2,2,11,28,12.1605,11,28,1.56422361426387,10.1562912354072,11.7205148496711
12_J027,ESP_2022_2,2,12,1,17.325,12,1,4.87245253492239,11.5965275533544,16.4689800882768
12_K024,ESP_2022_2,2,12,81,17.04775,12,81,5.53962946717144,12.3582807149681,17.8979101821396
12_K024,ESP_2022_2,2,13,9,12.555,13,9,1.0825733054379,12.3582807149681,13.440854020406
12_K049,ESP_2022_2,2,12,8,10.5325,12,8,0.348079129663052,9.62684315409224,9.9749222837553
12_L001,ESP_2022_2,2,13,97,14.81675,13,97,5.09807803079916,11.0135480302009,16.111626061
12_L001,ESP_2022_2,2,10,85,17.16,10,85,5.88950621930773,11.0135480302009,16.9030542495086
12_L001,ESP_2022_2,2,13,55,2.90625,13,55,-7.45423814835452,11.0135480302009,3.55930988184636
12_N046,ESP_2022_2,2,12,54,5.2675,12,54,-2.36694192715462,8.44485967477427,6.07791774761965
12_N057,ESP_2022_2,2,13,32,8.1,13,32,-0.128770509717715,9.41924682829157,9.29047631857385
12_N062,ESP_2022_2,2,13,26,6.2475,13,26,-4.31606062058476,11.7664821842628,7.45042156367809
12_N062,ESP_2022_2,2,10,58,22.1,10,58,9.57889966233575,11.7664821842628,21.3453818465986
12_N063,ESP_2022_2,2,12,44,18.5955,12,44,7.30066593444838,11.9526266419838,19.2532925764322
12_N063,ESP_2022_2,2,12,104,9.438,12,104,-1.61025228512847,11.9526266419838,10.3423743568553
12_O017,ESP_2022_2,2,13,42,14.2825,13,42,2.61686977693231,12.6692379015418,15.2861076784742
12_O017,ESP_2022_2,2,11,109,17.4435,11,109,4.71960296991013,12.6692379015418,17.388840871452
12_O026,ESP_2022_2,2,10,34,6.48,10,34,-3.42135002125008,8.06898414504833,4.64763412379825
12_O026,ESP_2022_2,2,12,92,8.6445,12,92,1.43091131189127,8.06898414504833,9.4998954569396
12_O026,ESP_2022_2,2,11,35,6.93875,11,35,-1.2398909011307,8.06898414504833,6.82909324391763
12_O061,ESP_2022_2,2,11,34,10.2125,11,34,1.1889202486621,8.86488298996006,10.0538032386222
12_O061,ESP_2022_2,2,11,89,5.64,11,89,-2.59106684234739,8.86488298996006,6.27381614761266
12_O063,ESP_2022_2,2,12,14,5.3295,12,14,-3.71354717707447,8.74289435430002,5.02934717722554
12_O063,ESP_2022_2,2,13,81,10.23,13,81,2.03119217074653,8.74289435430002,10.7740865250465
12_P018,ESP_2022_2,2,11,116,2.9,11,116,-4.81739653601884,7.37805510719165,2.56065857117281
12_P029,ESP_2022_2,2,12,26,19.61,12,26,5.20121158802439,14.5717494692998,19.7729610573242
12_P029,ESP_2022_2,2,13,99,19.64925,13,99,6.50533828568498,14.5717494692998,21.0770877549848
12_P055,ESP_2022_2,2,13,91,16.47,13,91,1.38247647702668,16.0404840319269,17.4229605089536
12_P055,ESP_2022_2,2,10,96,29.184,10,96,12.5034621883169,16.0404840319269,28.5439462202438
12_P055,ESP_2022_2,2,13,58,16.665,13,58,1.19430071772297,16.0404840319269,17.2347847496499
1236,ESP_2022_2,2,12,66,9.699,12,66,-0.408835550487819,10.9840416160253,10.5752060655375
1236,ESP_2022_2,2,11,17,10.43,11,17,-1.46798863888246,10.9840416160253,9.51605297714283
1236,ESP_2022_2,2,10,101,17.205,10,101,5.34239393282353,10.9840416160253,16.3264355488488
13_139,ESP_2022_2,2,10,30,12.397,10,30,0.711495468261816,9.74057311795912,10.4520685862209
13_139,ESP_2022_2,2,11,62,10.323,11,62,1.39221010491116,9.74057311795912,11.1327832228703
13_139,ESP_2022_2,2,11,113,8.46,11,113,-1.49438823494558,9.74057311795912,8.24618488301354
135,ESP_2022_2,2,11,120,3.256,11,120,-4.65536043804064,7.40422243412732,2.74886199608668
135,ESP_2022_2,2,11,30,7.65,11,30,-0.101929637207736,7.40422243412732,7.30229279691958
143,ESP_2022_2,2,13,125,3.175,13,125,-3.5859995353824,10.2154319257271,6.62943239034472
143,ESP_2022_2,2,13,5,19.869,13,5,10.4007947683294,10.2154319257271,20.6162266940566
143,ESP_2022_2,2,13,71,4.6905,13,71,-5.11472520260131,10.2154319257271,5.10070672312581
170,ESP_2022_2,2,10,125,4.365,10,125,-5.31481302021899,7.26511747706843,1.95030445684944
170,ESP_2022_2,2,12,129,6.426,12,129,0.237998269599943,7.26511747706843,7.50311574666838
1870,ESP_2022_2,2,11,83,1.82,11,83,-2.62535550292971,5.21532819005115,2.58997268712144
1870,ESP_2022_2,2,10,72,1.92975,10,72,-3.51795866374514,5.21532819005115,1.69736952630601
1870,ESP_2022_2,2,13,56,0.945,13,56,-3.64187525556182,5.21532819005115,1.57345293448933
1889,ESP_2022_2,2,13,38,5.859,13,38,-1.76033655455325,8.70894511421493,6.94860855966168
1900,ESP_2022_2,2,11,105,2.625,11,105,-4.6939493158832,7.43179781183907,2.73784849595587
1962,ESP_2022_2,2,13,7,9.828,13,7,-5.75194976821227,16.4045559000907,10.6526061318784
1962,ESP_2022_2,2,10,43,40.425,10,43,22.5193158716198,16.4045559000907,38.9238717717105
1962,ESP_2022_2,2,12,122,14.52225,12,122,-0.85085209759419,16.4045559000907,15.5537038024965
2,ESP_2022_2,2,12,106,13.56225,12,106,6.75708684281421,7.71509022752264,14.4721770703368
2,ESP_2022_2,2,13,8,3.991,13,8,-2.86675601213206,7.71509022752264,4.84833421539058
2,ESP_2022_2,2,10,99,0.559,10,99,-7.93355626820668,7.71509022752264,-0.218466040684046
2013,ESP_2022_2,2,10,111,5.941,10,111,-2.27326867970767,6.75675007549861,4.48348139579094
2013,ESP_2022_2,2,13,2,5.135,13,2,-0.969004362636233,6.75675007549861,5.78774571286238
2013,ESP_2022_2,2,13,94,2.64,13,94,-3.00226378224033,6.75675007549861,3.75448629325828
202,ESP_2022_2,2,12,12,5.191,12,12,-2.29480339772008,7.09933965583507,4.804536258115
202,ESP_2022_2,2,13,108,1.86,13,108,-3.16280371021824,7.09933965583507,3.93653594561683
203,ESP_2022_2,2,13,47,3.23,13,47,-2.49997824253481,6.59956376795776,4.09958552542295
203,ESP_2022_2,2,10,67,5.7,10,67,-1.260916615215,6.59956376795776,5.33864715274276
203,ESP_2022_2,2,11,69,2.875,11,69,-2.84469958082335,6.59956376795776,3.75486418713441
204,ESP_2022_2,2,10,86,7.654,10,86,-3.02954542634789,10.3982678170219,7.36872239067396
204,ESP_2022_2,2,12,53,16.1915,12,53,6.59451881184251,10.3982678170219,16.9927866288644
204,ESP_2022_2,2,12,98,8.07625,12,98,-1.44492853867036,10.3982678170219,8.95333927835149
2055,ESP_2022_2,2,13,65,7.5075,13,65,-1.06280128484874,9.01261685295228,7.94981556810354
206,ESP_2022_2,2,11,38,1.215,11,38,-3.71523422131114,4.95224239326595,1.23700817195481
206,ESP_2022_2,2,10,70,1.275,10,70,-3.95161490540468,4.95224239326595,1.00062748786127
206,ESP_2022_2,2,13,74,1.81,13,74,-2.72264948470989,4.95224239326595,2.22959290855606
216,ESP_2022_2,2,13,62,3.96,13,62,-2.29207393595746,6.73983658269418,4.44776264673672
216,ESP_2022_2,2,13,34,2.17,13,34,-3.40894182136012,6.73983658269418,3.33089476133406
216,ESP_2022_2,2,10,113,5.40725,10,113,-2.91340720047345,6.73983658269418,3.82642938222073
216,ESP_2022_2,2,13,77,8.613,13,77,2.33103576861889,6.73983658269418,9.07087235131307
241,ESP_2022_2,2,12,38,9.234,12,38,1.21297665027543,8.55418949410171,9.76716614437714
241,ESP_2022_2,2,10,114,6.875,10,114,-3.32878751950412,8.55418949410171,5.22540197459759
2410,ESP_2022_2,2,13,113,4.1325,13,113,-5.1763384181471,11.7762990592954,6.59996064114828
2410,ESP_2022_2,2,10,129,24.96,10,129,10.461726863415,11.7762990592954,22.2380259227104
26,ESP_2022_2,2,10,11,10.39125,10,11,0.182607772100093,8.10029141896122,8.28289919106131
26,ESP_2022_2,2,12,42,4.13,12,42,-3.34102444184857,8.10029141896122,4.75926697711265
262,ESP_2022_2,2,10,24,8.384,10,24,-0.632245443580571,6.96074493451417,6.3284994909336
262,ESP_2022_2,2,13,104,2.42025,13,104,-2.76068034847728,6.96074493451417,4.2000645860369
262,ESP_2022_2,2,11,46,4.221,11,46,-2.38303397760053,6.96074493451417,4.57771095691364
2625,ESP_2022_2,2,10,119,25.48,10,119,9.64099510200825,13.8444302406726,23.4854253426808
2625,ESP_2022_2,2,13,16,13.16,13,16,0.394899423886276,13.8444302406726,14.2393296645588
2651,ESP_2022_2,2,12,57,2.261,12,57,-3.67227675689393,6.77393649788494,3.10165974099101
2651,ESP_2022_2,2,13,107,2.24,13,107,-2.53278278269715,6.77393649788494,4.24115371518779
2653,ESP_2022_2,2,10,78,4.224,10,78,-4.17583404166566,8.22474747079321,4.04891342912755
2653,ESP_2022_2,2,13,6,11.90375,13,6,4.46976371658359,8.22474747079321,12.6945111873768
2653,ESP_2022_2,2,11,104,4.906,11,104,-3.16647026662913,8.22474747079321,5.05827720416408
2722,ESP_2022_2,2,11,80,5.28,11,80,-1.85720699573459,7.9550933495701,6.09788635383551
2722,ESP_2022_2,2,11,37,6.345,11,37,-1.63473025421152,7.9550933495701,6.32036309535859
2784,ESP_2022_2,2,11,18,10.26,11,18,1.39144311995213,7.99550457504859,9.38694769500072
2784,ESP_2022_2,2,10,71,5.61,10,71,-2.63268431459767,7.99550457504859,5.36282026045092
2784,ESP_2022_2,2,13,80,5.316,13,80,-2.1578712992649,7.99550457504859,5.83763327578368
2785,ESP_2022_2,2,11,26,9.648,11,26,-0.252950051642612,9.36518530760615,9.11223525596354
2809,ESP_2022_2,2,11,39,5.595,11,39,-6.04460846000804,11.7046170577913,5.66000859778328
2809,ESP_2022_2,2,10,54,24.402,10,54,11.739853705377,11.7046170577913,23.4444707631684
2809,ESP_2022_2,2,12,100,10.25,12,100,-0.574510661076081,11.7046170577913,11.1301063967152
2810,ESP_2022_2,2,12,49,5.805,12,49,-1.29265152773211,7.85118567949521,6.5585341517631
2810,ESP_2022_2,2,12,108,6.29,12,108,-0.63161016563513,7.85118567949521,7.21957551386008
2810,ESP_2022_2,2,10,3,8.1,10,3,-1.8063519147129,7.85118567949521,6.04483376478231
2820,ESP_2022_2,2,13,95,1.9,13,95,-4.45496583177758,7.53583918909961,3.08087335732203
2831,ESP_2022_2,2,12,103,2.565,12,103,-6.18502020745188,9.64508141586797,3.46006120841609
2831,ESP_2022_2,2,12,50,13.858,12,50,4.97176931141486,9.64508141586797,14.6168507272828
2831,ESP_2022_2,2,10,83,11.462,10,83,1.60322339022446,9.64508141586797,11.2483048060924
