Genotype,Envir,Management,Row,Position,Powdery_mildew,R,P,Powdery_mildew_spats_residuals,Powdery_mildew_spats_geno_pred_values,Powdery_mildew_spats_adj_pheno
77,ESP_2023_2,2,13,121,3,13,121,1.11531597455867,2.55006133743486,3.66537731199353
77,ESP_2023_2,2,11,61,1,11,61,-1.26667184517988,2.55006133743486,1.28338949225498
779,ESP_2023_2,2,12,5,4,12,5,-0.073659849467985,3.20504304697175,3.13138319750376
779,ESP_2023_2,2,13,79,4,13,79,0.612371318530967,3.20504304697175,3.81741436550272
7828,ESP_2023_2,2,12,105,3,12,105,1.60761993392824,1.90814706209942,3.51576699602767
7828,ESP_2023_2,2,12,123,0,12,123,-1.47544537549588,1.90814706209942,0.432701686603547
7828,ESP_2023_2,2,11,50,0,11,50,-1.7002906725533,1.90814706209942,0.207856389546123
7828,ESP_2023_2,2,11,45,3,11,45,1.00889371762336,1.90814706209942,2.91704077972279
787,ESP_2023_2,2,12,56,1,12,56,-0.263276774120455,1.61939006372273,1.35611328960228
787,ESP_2023_2,2,11,108,1,11,108,-0.540403228178552,1.61939006372273,1.07898683554418
810,ESP_2023_2,2,12,79,0,12,79,-0.878237372192844,1.47042166985128,0.592184297658432
810,ESP_2023_2,2,11,4,2,11,4,-0.0515571731670175,1.47042166985128,1.41886449668426
93,ESP_2023_2,2,13,35,1,13,35,-0.391854939618515,1.66964242311504,1.27778748349653
93,ESP_2023_2,2,11,79,1,11,79,-0.369282123350959,1.66964242311504,1.30036029976408
ACW_25358,ESP_2023_2,2,12,96,3,12,96,0.464354312785808,3.03406390257489,3.49841821536069
ACW_25358,ESP_2023_2,2,12,45,3,12,45,-0.0703913780136132,3.03406390257489,2.96367252456127
ACW_25366,ESP_2023_2,2,13,45,3,13,45,0.517940362687016,2.79328173083359,3.31122209352061
ACW_25366,ESP_2023_2,2,12,72,2,12,72,-0.233247055979675,2.79328173083359,2.56003467485392
ACW_25366,ESP_2023_2,2,13,87,3,13,87,-0.0945731655451687,2.79328173083359,2.69870856528842
ACW_25368,ESP_2023_2,2,12,19,4,12,19,-0.0195886358471595,3.35437985075581,3.33479121490865
ACW_25368,ESP_2023_2,2,11,123,4,11,123,0.684726538611561,3.35437985075581,4.03910638936737
ACW_25372,ESP_2023_2,2,12,82,2,12,82,-0.0896094524159441,2.66027380549069,2.57066435307475
ACW_25372,ESP_2023_2,2,11,36,3,11,36,0.167126958266314,2.66027380549069,2.827400763757
ACW_25375,ESP_2023_2,2,13,48,4,13,48,0.848092854461159,3.57048898966728,4.41858184412844
ACW_25454,ESP_2023_2,2,12,25,4,12,25,0.225571644105822,3.28216371269659,3.50773535680242
ACW_25454,ESP_2023_2,2,13,89,4,13,89,0.37842909381262,3.28216371269659,3.66059280650921
ACW_25580,ESP_2023_2,2,12,6,4,12,6,0.30185363185978,2.82298069459114,3.12483432645092
ACW_25580,ESP_2023_2,2,13,84,3,13,84,-0.0865907664839281,2.82298069459114,2.73638992810721
ACW_25607,ESP_2023_2,2,13,124,0,13,124,-0.759604603561674,1.67145258720169,0.91184798364002
ACW_25622,ESP_2023_2,2,13,127,0,13,127,-0.687738839559532,1.75634150784408,1.06860266828455
DLO_12_140,ESP_2023_2,2,11,10,5,11,10,0.860057300320744,3.47734991614342,4.33740721646416
DLO_12_140,ESP_2023_2,2,12,120,3,12,120,-0.090814673034004,3.47734991614342,3.38653524310942
DLO_12_162,ESP_2023_2,2,12,113,3,12,113,0.628289996153741,2.85753785029216,3.48582784644591
DLO_12_162,ESP_2023_2,2,13,44,2,13,44,-0.383771529724161,2.85753785029216,2.473766320568
DLO_12_221,ESP_2023_2,2,13,110,3,13,110,0.389485541657165,2.72657126621438,3.11605680787155
DLO_12_221,ESP_2023_2,2,11,13,3,11,13,-0.255841539789942,2.72657126621438,2.47072972642444
DLO_12_289,ESP_2023_2,2,11,11,3,11,11,-0.280265899098627,2.76546278590274,2.48519688680411
DLO_12_289,ESP_2023_2,2,11,86,3,11,86,0.446834913493489,2.76546278590274,3.21229769939622
FuGa_016,ESP_2023_2,2,13,18,0,13,18,-0.897475732198271,0.753655217403928,-0.143820514794343
FuGa_016,ESP_2023_2,2,11,99,0,11,99,-0.639123191476573,0.753655217403928,0.114532025927355
FuGa_187,ESP_2023_2,2,13,43,3,13,43,0.262507248863846,3.08805336977924,3.35056061864309
FuGa_187,ESP_2023_2,2,11,72,3,11,72,0.177162408050044,3.08805336977924,3.26521577782929
FuGa_275,ESP_2023_2,2,11,95,2,11,95,-0.562394377005019,2.79592840776721,2.23353403076219
FuGa_275,ESP_2023_2,2,13,12,4,13,12,0.754755157563491,2.79592840776721,3.5506835653307
FuPi_005,ESP_2023_2,2,11,121,1,11,121,-0.394388664497146,1.33261994866479,0.938231284167647
FuPi_005,ESP_2023_2,2,11,22,1,11,22,-0.652066876183844,1.33261994866479,0.68055307248095
FuPi_013,ESP_2023_2,2,13,75,4,13,75,1.11130372288067,2.60273636569395,3.71404008857462
FuPi_013,ESP_2023_2,2,13,50,1,13,50,-1.08249660277239,2.60273636569395,1.52023976292156
FuPi_023,ESP_2023_2,2,13,29,3,13,29,0.182510017074044,2.9784194820756,3.16092949914964
FuPi_023,ESP_2023_2,2,11,96,3,11,96,0.164345135417777,2.9784194820756,3.14276461749338
FuPi_054,ESP_2023_2,2,11,78,2,11,78,0.0963878225209436,2.16487238595062,2.26126020847156
FuPi_054,ESP_2023_2,2,11,29,2,11,29,-0.438270177495469,2.16487238595062,1.72660220845515
FuPi_114,ESP_2023_2,2,11,23,3,11,23,0.382680380123431,2.18728227459016,2.56996265471359
FuPi_114,ESP_2023_2,2,12,97,1,12,97,-0.705590839165058,2.18728227459016,1.4816914354251
GaCr_017,ESP_2023_2,2,11,1,4,11,1,-0.00110001177454944,3.28455706585596,3.28345705408141
GaCr_017,ESP_2023_2,2,11,115,4,11,115,0.607126928751725,3.28455706585596,3.89168399460769
GaCr_041,ESP_2023_2,2,11,25,4,11,25,0.284751746990161,3.43697972106861,3.72173146805877
GaCr_041,ESP_2023_2,2,11,118,4,11,118,0.450314042023548,3.43697972106861,3.88729376309216
GaCr_052,ESP_2023_2,2,13,114,3,13,114,0.326679869152136,2.95458813414324,3.28126800329537
GaPi_007,ESP_2023_2,2,11,44,1,11,44,-0.927071853704131,1.99416336193169,1.06709150822756
GaPi_007,ESP_2023_2,2,12,67,2,12,67,0.440669644544371,1.99416336193169,2.43483300647607
GaPi_014,ESP_2023_2,2,11,114,5,11,114,0.88215640999129,4.00865763537915,4.89081404537044
GaPi_014,ESP_2023_2,2,11,5,5,11,5,0.336883845468448,4.00865763537915,4.3455414808476
GaPi_035,ESP_2023_2,2,11,55,3,11,55,0.209557173856187,2.90919330559328,3.11875047944947
GaPi_035,ESP_2023_2,2,11,117,3,11,117,0.0786920731275713,2.90919330559328,2.98788537872085
I_BB002,ESP_2023_2,2,12,39,4,12,39,0.564634126951697,3.23566328010932,3.80029740706101
I_BB070,ESP_2023_2,2,11,59,3,11,59,0.494976044619591,2.6315164104226,3.12649245504219
I_BB070,ESP_2023_2,2,11,91,2,11,91,-0.44180414419853,2.6315164104226,2.18971226622407
I_CC003,ESP_2023_2,2,11,47,4,11,47,0.825929658227716,3.27477509895554,4.10070475718326
I_CC003,ESP_2023_2,2,11,124,3,11,124,-0.228184016585677,3.27477509895554,3.04659108236986
I_CC057,ESP_2023_2,2,12,78,2,12,78,-0.00694723041401968,2.56050278943895,2.55355555902493
I_CC059,ESP_2023_2,2,11,7,5,11,7,0.5791499905856,3.7207072630819,4.2998572536675
I_CC059,ESP_2023_2,2,11,97,4,11,97,0.396115537344959,3.7207072630819,4.11682280042686
I_CC067,ESP_2023_2,2,12,64,1,12,64,-0.529698566412568,1.9430210539639,1.41332248755133
I_J056,ESP_2023_2,2,12,55,0,12,55,-0.53012859731634,0.845180990214201,0.315052392897861
I_J056,ESP_2023_2,2,13,100,0,13,100,-0.928985896834353,0.845180990214201,-0.0838049066201526
I_M007,ESP_2023_2,2,13,31,1,13,31,-0.568764670013765,1.89687558519368,1.32811091517991
I_M014,ESP_2023_2,2,11,88,1,11,88,-1.04049512680984,2.38269625452522,1.34220112771538
I_M014,ESP_2023_2,2,12,16,4,12,16,0.883019389501741,2.38269625452522,3.26571564402696
I_M024,ESP_2023_2,2,13,23,2,13,23,-0.132745760098712,2.05993789410976,1.92719213401105
I_M024,ESP_2023_2,2,13,83,2,13,83,-0.297972656982054,2.05993789410976,1.76196523712771
I_M052,ESP_2023_2,2,13,52,1,13,52,-0.739347604693197,2.13600472752472,1.39665712283152
I_M052,ESP_2023_2,2,12,86,2,12,86,0.373026296884415,2.13600472752472,2.50903102440913
I_M056,ESP_2023_2,2,12,40,3,12,40,0.12353687213261,2.71463257265316,2.83816944478577
I_W034,ESP_2023_2,2,12,29,4,12,29,0.653233185441973,2.89403561136729,3.54726879680926
I_W034,ESP_2023_2,2,12,109,2,12,109,-0.37781622879503,2.89403561136729,2.51621938257226
I_W037,ESP_2023_2,2,12,4,2,12,4,-0.829770753283146,2.0403407287582,1.21056997547506
I_W037,ESP_2023_2,2,12,124,2,12,124,0.382461652169547,2.0403407287582,2.42280238092775
I_W044,ESP_2023_2,2,11,31,1,11,31,-0.774421479425977,1.65395067072064,0.879529191294661
I_W046,ESP_2023_2,2,12,89,1,12,89,-0.551593642774733,2.04753443146085,1.49594078868611
I_W046,ESP_2023_2,2,13,28,2,13,28,0.110374628999003,2.04753443146085,2.15790906045985
I_W049,ESP_2023_2,2,12,58,2,12,58,-0.0946434783737335,2.45691466320036,2.36227118482662
Modi,ESP_2023_2,2,11,9,3,11,9,-0.00778239456111818,2.38611376376314,2.37833136920202
Modi,ESP_2023_2,2,11,129,2,11,129,-0.298018195162001,2.38611376376314,2.08809556860114
Modi,ESP_2023_2,2,11,106,2,11,106,-0.361941235041871,2.38611376376314,2.02417252872127
Modi,ESP_2023_2,2,13,59,3,13,59,0.829558962162468,2.38611376376314,3.2156727259256
Modi,ESP_2023_2,2,12,63,2,12,63,0.0932201043092511,2.38611376376314,2.47933386807239
Modi,ESP_2023_2,2,11,125,2,11,125,-0.409619763851896,2.38611376376314,1.97649399991124
NOVADI_0114,ESP_2023_2,2,13,22,3,13,22,0.154723253888996,2.86579211769864,3.02051537158764
NOVADI_0114,ESP_2023_2,2,11,119,3,11,119,0.0967831590117445,2.86579211769864,2.96257527671038
NOVADI_0256,ESP_2023_2,2,12,88,1,12,88,-0.799027598561097,2.44383150611668,1.64480390755558
NOVADI_0256,ESP_2023_2,2,11,64,3,11,64,0.693308103761864,2.44383150611668,3.13713960987854
NOVADI_0356,ESP_2023_2,2,12,102,1,12,102,-1.03810983210631,2.51526802598002,1.47715819387371
NOVADI_0356,ESP_2023_2,2,11,20,4,11,20,0.992867488374428,2.51526802598002,3.50813551435445
NOVADI_0731,ESP_2023_2,2,11,58,3,11,58,0.258464157761126,2.87401071050849,3.13247486826962
NOVADI_0830,ESP_2023_2,2,13,3,3,13,3,-0.13829421531632,2.40535375661637,2.26705954130004
NOVADI_0980,ESP_2023_2,2,11,122,2,11,122,-0.338716550830458,2.39862524542746,2.059908694597
NOVADI_0980,ESP_2023_2,2,13,11,3,13,11,0.194726072756536,2.39862524542746,2.593351318184
TeBr_021,ESP_2023_2,2,12,74,3,12,74,-0.0212197408050652,3.55730851067383,3.53608876986876
TeBr_021,ESP_2023_2,2,11,15,5,11,15,0.858154187483303,3.55730851067383,4.41546269815713
TeBr_084,ESP_2023_2,2,12,91,4,12,91,0.42193375266146,4.08473438554182,4.50666813820329
TeBr_084,ESP_2023_2,2,12,43,5,12,43,0.861512007449133,4.08473438554182,4.94624639299096
TeBr_180,ESP_2023_2,2,12,11,3,12,11,-0.674627861019697,2.91751348414394,2.24288562312425
TeBr_180,ESP_2023_2,2,13,102,4,13,102,0.9699208539205,2.91751348414394,3.88743433806444
101,FRA_2023_1,1,7,27,2,7,27,0.0585014249297327,2.06470816941068,2.12320959434042
1015,FRA_2023_1,1,4,26,2,4,26,0.0369675272647372,2.04922507581593,2.08619260308067
1020,FRA_2023_1,1,14,26,2,14,26,-0.14525344118732,1.91820632791612,1.7729528867288
112,FRA_2023_1,1,1,43,1,1,43,-0.576141947269338,1.60839306640808,1.03225111913874
1125,FRA_2023_1,1,14,18,2,14,18,-0.0778223039847035,1.96669000814676,1.88886770416206
114,FRA_2023_1,1,10,34,2,10,34,-0.0775276235342486,1.96690188641728,1.88937426288304
12_196,FRA_2023_1,1,6,10,3,6,10,0.698496312897636,2.52487106721624,3.22336738011387
12_197,FRA_2023_1,1,6,25,1,6,25,-0.481842645357437,1.67619523302632,1.19435258766888
12_204,FRA_2023_1,1,10,22,1,10,22,-0.776128063713016,1.46460099463732,0.688472930924304
12_B020,FRA_2023_1,1,13,13,3,13,13,0.455095741414352,2.34986355636423,2.80495929777858
12_B064,FRA_2023_1,1,2,1,3,2,1,-0.171199392254495,1.89955092260921,1.72835153035471
12_B074,FRA_2023_1,1,7,20,2,7,20,0.0812905100026715,2.08109375564372,2.16238426564639
12_B081,FRA_2023_1,1,1,42,2,1,42,0.00479878481693885,2.02609541959236,2.0308942044093
12_B095,FRA_2023_1,1,7,43,3,7,43,0.554189358497084,2.42111288483247,2.97530224332956
12_F002,FRA_2023_1,1,2,22,2,2,22,-0.13602512162389,1.92484158446585,1.78881646284196
12_F045,FRA_2023_1,1,14,32,3,14,32,0.460746265978463,2.35392634156209,2.81467260754055
12_F046,FRA_2023_1,1,12,22,4,12,22,0.924919974939125,2.68767200581058,3.61259198074971
12_F054,FRA_2023_1,1,14,3,1,14,3,-0.318975917277491,1.79329808331211,1.47432216603462
12_I005,FRA_2023_1,1,10,19,3,10,19,0.37229384904427,2.29032814529589,2.66262199434016
12_J001,FRA_2023_1,1,10,39,1,10,39,-0.59082133450128,1.59783843621704,1.00701710171576
12_J004,FRA_2023_1,1,12,12,3,12,12,0.362680422442791,2.28341599283039,2.64609641527318
12_J011,FRA_2023_1,1,1,22,3,1,22,0.416014275114882,2.32176358069105,2.73777785580593
12_J019,FRA_2023_1,1,13,8,2,13,8,-0.0547435314881883,1.98328388261272,1.92854035112453
12_K016,FRA_2023_1,1,14,21,2,14,21,-0.116484535170106,1.93889146682654,1.82240693165644
12_L012,FRA_2023_1,1,9,33,3,9,33,0.5316256395896,2.40488933918712,2.93651497877672
12_L013,FRA_2023_1,1,8,28,3,8,28,0.575369521448277,2.43634163953481,3.01171116098309
12_L018,FRA_2023_1,1,10,25,2,10,25,-0.173577039947151,1.89784136949748,1.72426432955033
12_L021,FRA_2023_1,1,14,13,2,14,13,0.0149699947241175,2.03340862398362,2.04837861870774
12_N034,FRA_2023_1,1,2,8,2,2,8,-0.517861932790165,1.65029699540982,1.13243506261966
12_N039,FRA_2023_1,1,14,11,2,14,11,0.0597707067933835,2.06562079610738,2.12539150290077
12_N041,FRA_2023_1,1,11,5,3,11,5,0.337589183044386,2.26537513399203,2.60296431703641
12_N054,FRA_2023_1,1,1,1,2,1,1,-0.889853397053759,1.38283131189791,0.49297791484415
12_O010,FRA_2023_1,1,10,41,3,10,41,0.601097945402632,2.4548406406134,3.05593858601603
12_P025,FRA_2023_1,1,10,21,2,10,21,-0.20001243107183,1.87883405176221,1.67882162069038
12_P027,FRA_2023_1,1,14,24,2,14,24,-0.139456897907537,1.9223741020703,1.78291720416276
12_P034,FRA_2023_1,1,3,13,2,3,13,-0.233307043306206,1.85489488359834,1.62158784029213
12_P056,FRA_2023_1,1,13,36,2,13,36,-0.0787595337382894,1.96601613032769,1.8872565965894
1236,FRA_2023_1,1,13,25,4,13,25,0.968501267682531,2.71900740291445,3.68750867059698
13_10,FRA_2023_1,1,4,25,2,4,25,0.0340775001455562,2.04714711663391,2.08122461677946
13_109,FRA_2023_1,1,2,31,2,2,31,-0.0225443344387961,2.00643543600762,1.98389110156883
13_32,FRA_2023_1,1,14,1,2,14,1,0.315621260911119,2.24957997234674,2.56520123325786
13_35,FRA_2023_1,1,6,40,4,6,40,1.15136956468962,2.850491586694,4.00186115138362
130,FRA_2023_1,1,5,18,2,5,18,0.0814533263854498,2.08121082229522,2.16266414868067
135,FRA_2023_1,1,3,30,1,3,30,-0.582249102263165,1.60400195924122,1.02175285697806
141,FRA_2023_1,1,1,10,2,1,10,-0.538105877961257,1.63574139090723,1.09763551294597
1446,FRA_2023_1,1,7,37,2,7,37,0.00803725185258641,2.02842391065313,2.03646116250571
1448,FRA_2023_1,1,7,71,2,7,71,-0.18786626696908,1.88756726850475,1.69970100153567
1478,FRA_2023_1,1,6,17,1,6,17,-0.462580406785178,1.6900449804013,1.22746457361612
15,FRA_2023_1,1,11,15,1,11,15,-0.842738511494818,1.4167073985295,0.573968887034686
170,FRA_2023_1,1,14,7,1,14,7,-0.423655691984631,1.71803225013676,1.29437655815213
1870,FRA_2023_1,1,12,40,2,12,40,-0.000993014497213895,2.02193105639819,2.02093804190098
1872,FRA_2023_1,1,12,31,2,12,31,-0.157943203720975,1.90908225831848,1.75113905459751
1887,FRA_2023_1,1,6,18,1,6,18,-0.463455100074761,1.68941606694216,1.2259609668674
192,FRA_2023_1,1,12,25,1,12,25,-0.804620218597973,1.44411484263349,0.639494624035514
1951,FRA_2023_1,1,4,7,2,4,7,-0.161798686873365,1.90631012633243,1.74451143945907
1952,FRA_2023_1,1,1,37,3,1,37,0.579473918034319,2.43929274283624,3.01876666087056
2003,FRA_2023_1,1,13,4,1,13,4,-0.571043810063807,1.61205867942158,1.04101486935777
202,FRA_2023_1,1,11,39,2,11,39,-0.0138929223541817,2.0126558901547,1.99876296780052
206,FRA_2023_1,1,8,26,1,8,26,-0.587935993869882,1.59991302576621,1.01197703189632
216,FRA_2023_1,1,9,19,2,9,19,-0.115183630009337,1.93982683099867,1.82464320098933
236,FRA_2023_1,1,8,34,2,8,34,-0.0057562236940063,2.01850626006301,2.012750036369
249,FRA_2023_1,1,8,33,2,8,33,-0.00594643657215732,2.01836949504995,2.01242305847779
25,FRA_2023_1,1,2,6,4,2,6,0.57930689119187,2.43917264882099,3.01847954001286
26,FRA_2023_1,1,14,41,2,14,41,-0.00609750832282963,2.01826087290957,2.01216336458674
262,FRA_2023_1,1,7,40,2,7,40,-0.00958468644944732,2.01575355601989,2.00616886957044
2625,FRA_2023_1,1,9,11,3,9,11,0.456476419987835,2.35085627843944,2.80733269842728
2651,FRA_2023_1,1,2,3,6,2,3,1.64162605742741,3.20299104037327,4.84461709780068
2652,FRA_2023_1,1,1,17,3,1,17,0.282740010021947,2.22593801523568,2.50867802525763
267,FRA_2023_1,1,6,36,1,6,36,-0.557343186592829,1.62190956841566,1.06456638182283
2722,FRA_2023_1,1,12,23,4,12,23,0.928812283845644,2.69047061589209,3.61928289973773
2784,FRA_2023_1,1,1,11,2,1,11,-0.501171042017959,1.66229791730637,1.16112687528842
2796,FRA_2023_1,1,11,42,2,11,42,0.0407852973759797,2.05197009173804,2.09275538911402
2810,FRA_2023_1,1,2,4,3,2,4,-0.0697281735302737,1.97250977107792,1.90278159754764
2823,FRA_2023_1,1,11,32,2,11,32,-0.132192468972477,1.92759730108721,1.79540483211473
2831,FRA_2023_1,1,3,9,3,3,9,0.254898800702589,2.20591989977935,2.46081870048194
2836,FRA_2023_1,1,1,31,1,1,31,-0.612138745254682,1.58251099893524,0.970372253680561
2849,FRA_2023_1,1,5,37,2,5,37,0.0163553542375694,2.03440471170276,2.05076006594033
2855,FRA_2023_1,1,3,43,3,3,43,0.573403499718071,2.43492804971788,3.00833154943595
2856,FRA_2023_1,1,2,10,2,2,10,-0.45322385407124,1.69677243790332,1.24354858383208
286,FRA_2023_1,1,12,2,2,12,2,-0.139404881423831,1.92241150245634,1.78300662103251
2872,FRA_2023_1,1,3,38,2,3,38,0.00290156613234149,2.02473129987189,2.02763286600423
29,FRA_2023_1,1,10,7,2,10,7,-0.228850596073927,1.8580991149303,1.62924851885637
290,FRA_2023_1,1,12,3,2,12,3,-0.148213445935753,1.91607805409993,1.76786460816418
2971,FRA_2023_1,1,7,26,2,7,26,0.0624539318762094,2.06755006250121,2.13000399437742
2974,FRA_2023_1,1,5,23,2,5,23,0.0890199875858155,2.08665132941509,2.17567131700091
2975,FRA_2023_1,1,8,22,1,8,22,-0.586981104262016,1.60059960120189,1.01361849693987
2980,FRA_2023_1,1,10,31,2,10,31,-0.114551649169289,1.94028123171371,1.82572958254442
2997,FRA_2023_1,1,12,17,1,12,17,-0.822183739512778,1.43148649070166,0.609302751188887
30,FRA_2023_1,1,4,23,2,4,23,0.0251834876782491,2.04075223031994,2.06593571799819
3013,FRA_2023_1,1,6,4,2,6,4,0.107834505072862,2.10017916073128,2.20801366580414
3026,FRA_2023_1,1,13,6,2,13,6,-0.0225344233455562,2.00644256218546,1.98390813883991
308,FRA_2023_1,1,7,21,2,7,21,0.078710005155292,2.07923834615421,2.1579483513095
32,FRA_2023_1,1,4,24,2,4,24,0.0301587775020553,2.04432951480422,2.07448829230627
323,FRA_2023_1,1,4,19,2,4,19,-0.00466919031255797,2.01928784822913,2.01461865791658
324,FRA_2023_1,1,5,3,2,5,3,-0.00992299734946478,2.015510307008,2.00558730965853
327,FRA_2023_1,1,3,26,1,3,26,-0.606455969142415,1.58659697332748,0.980141004185068
334,FRA_2023_1,1,2,34,4,2,34,1.15556082667999,2.85350514711333,4.00906597379332
338,FRA_2023_1,1,12,29,2,12,29,-0.184213188913656,1.89019386914719,1.70598068023354
37,FRA_2023_1,1,7,35,1,7,35,-0.562325208263748,1.61832744366416,1.05600223540041
410,FRA_2023_1,1,3,7,2,3,7,-0.376284683085047,1.75209249208091,1.37580780899587
440,FRA_2023_1,1,14,39,2,14,39,-0.0354857841111089,1.99713040077223,1.96164461666112
445,FRA_2023_1,1,8,13,1,8,13,-0.581417918826826,1.604599588669,1.02318166984217
465,FRA_2023_1,1,14,5,1,14,5,-0.371740196535817,1.75536002458601,1.38361982805019
472,FRA_2023_1,1,7,13,2,7,13,0.0946703730031122,2.09071401456497,2.18538438756808
491,FRA_2023_1,1,11,22,3,11,22,0.342060629332318,2.26859014979906,2.61065077913137
50,FRA_2023_1,1,3,14,3,3,14,0.370289402471551,2.28888692762254,2.65917633009409
508,FRA_2023_1,1,11,36,3,11,36,0.514687775367663,2.39271084084356,2.90739861621122
51,FRA_2023_1,1,7,18,2,7,18,0.0858810749375856,2.08439441898139,2.17027549391898
515,FRA_2023_1,1,6,20,1,6,20,-0.466386273415859,1.68730852320397,1.22092224978811
52,FRA_2023_1,1,9,24,2,9,24,-0.0995945889376011,1.95103551164354,1.85144092270594
522,FRA_2023_1,1,4,14,3,4,14,0.521162473859403,2.39736621556044,2.91852868941984
533,FRA_2023_1,1,3,42,4,3,42,1.15762272743792,2.85498767493596,4.01261040237388
549,FRA_2023_1,1,6,8,3,6,8,0.695916149551772,2.52301590326983,3.2189320528216
567,FRA_2023_1,1,3,6,2,3,6,-0.401456006932858,1.73399405170088,1.33253804476802
570,FRA_2023_1,1,8,7,1,8,7,-0.575422065888912,1.60891066851448,1.03348860262556
577,FRA_2023_1,1,11,17,3,11,17,0.32304812984292,2.25491996738971,2.57796809723263
629,FRA_2023_1,1,3,1,2,3,1,-0.529156543627883,1.6421760542111,1.11301951058322
65,FRA_2023_1,1,6,6,1,6,6,-0.549149993607759,1.76286625396279,1.21371626035503
65,FRA_2023_1,1,13,43,2,13,43,0.336366175242668,1.76286625396279,2.09923242920546
65,FRA_2023_1,1,11,20,2,11,20,-0.16960115243474,1.76286625396279,1.59326510152805
65,FRA_2023_1,1,13,14,2,13,14,0.0210844434593442,1.76286625396279,1.78395069742214
676,FRA_2023_1,1,7,41,2,7,41,-0.0155465574479936,2.01146690953785,1.99592035208985
739,FRA_2023_1,1,11,41,2,11,41,-0.752606291861415,2.81385266427316,2.06124637241174
739,FRA_2023_1,1,10,11,4,10,11,0.817361063943338,2.81385266427316,3.6312137282165
739,FRA_2023_1,1,11,34,4,11,34,1.03565735305353,2.81385266427316,3.84951001732669
740,FRA_2023_1,1,4,20,1,4,20,-0.577541973246659,1.60738643335079,1.02984446010413
