Genotype,Envir,Management,Row,Position,Harvest_date,R,P,Harvest_date_spats_residuals,Harvest_date_spats_geno_pred_values,Harvest_date_spats_adj_pheno
324,FRA_2019_1,1,5,3,240,5,3,2.15198072434853,237.496481239401,239.648461963749
327,FRA_2019_1,1,1,46,276,1,46,-4.71745690377617,281.348811107526,276.63135420375
327,FRA_2019_1,1,3,26,287,3,26,5.91592382857255,281.348811107526,287.264734936098
33,FRA_2019_1,1,12,63,275,12,63,-5.62488768157289,280.410709322493,274.78582164092
33,FRA_2019_1,1,2,27,287,2,27,6.75281425985133,280.410709322493,287.163523582344
330,FRA_2019_1,1,6,60,269,6,60,1.38447136808895,267.920010572404,269.304481940493
330,FRA_2019_1,1,4,11,267,4,11,-1.19577999023284,267.920010572404,266.724230582171
333,FRA_2019_1,1,9,31,254,9,31,2.64584706922008,251.204898494778,253.850745563998
333,FRA_2019_1,1,4,62,247,4,62,-3.71404467383172,251.204898494778,247.490853820946
334,FRA_2019_1,1,2,34,295,2,34,2.61418094132978,292.684048350875,295.298229292205
334,FRA_2019_1,1,14,22,295,14,22,1.14296621385319,292.684048350875,293.827014564729
334,FRA_2019_1,1,7,63,287,7,63,-5.26485830989338,292.684048350875,287.419190040982
334,FRA_2019_1,1,1,76,295,1,76,3.55852861946539,292.684048350875,296.242576970341
338,FRA_2019_1,1,11,85,275,11,85,3.98791349107273,271.59131587625,275.579229367323
338,FRA_2019_1,1,12,29,269,12,29,-3.52315916094659,271.59131587625,268.068156715303
34,FRA_2019_1,1,13,49,240,13,49,-0.820289022339466,240.566762328707,239.746473306367
34,FRA_2019_1,1,10,33,240,10,33,-1.04784076813132,240.566762328707,239.518921560576
345,FRA_2019_1,1,10,9,211,10,9,-2.72860486848356,212.888756577098,210.160151708615
345,FRA_2019_1,1,3,50,211,3,50,-1.22076615592729,212.888756577098,211.667990421171
353,FRA_2019_1,1,6,62,277,6,62,2.20386974259299,275.122807946949,277.326677689542
353,FRA_2019_1,1,12,9,275,12,9,-1.4735656838904,275.122807946949,273.649242263058
366,FRA_2019_1,1,7,79,204,7,79,-1.53889725096761,206.150247046144,204.611349795176
366,FRA_2019_1,1,14,36,204,14,36,-2.91717443739222,206.150247046144,203.233072608752
37,FRA_2019_1,1,6,86,233,6,86,-5.03285934023458,238.664001729907,233.631142389673
37,FRA_2019_1,1,10,83,240,10,83,1.61397517453585,238.664001729907,240.277976904443
37,FRA_2019_1,1,7,35,240,7,35,1.4076767325659,238.664001729907,240.071678462473
378,FRA_2019_1,1,8,80,233,8,80,-0.882655333861806,234.061155159612,233.17849982575
378,FRA_2019_1,1,4,2,233,4,2,-1.47466208138459,234.061155159612,232.586493078227
40,FRA_2019_1,1,6,82,219,6,82,0.0394245405073264,219.539937190255,219.579361730762
40,FRA_2019_1,1,9,23,219,9,23,-0.797479312577991,219.539937190255,218.742457877677
40,FRA_2019_1,1,13,42,219,13,42,-0.963883776826805,219.539937190255,218.576053413428
40,FRA_2019_1,1,2,70,219,2,70,0.424912734703184,219.539937190255,219.964849924958
40,FRA_2019_1,1,12,44,219,12,44,-1.16432234087137,219.539937190255,218.375614849383
40,FRA_2019_1,1,13,41,219,13,41,-0.987888883150106,219.539937190255,218.552048307104
405,FRA_2019_1,1,4,61,282,4,61,3.331157189598,279.145414825548,282.476572015146
405,FRA_2019_1,1,5,17,277,5,17,-2.29837413805149,279.145414825548,276.847040687497
409,FRA_2019_1,1,5,19,295,5,19,-2.2144868506997,297.084864432628,294.870377581928
409,FRA_2019_1,1,10,44,302,10,44,4.5962226617591,297.084864432628,301.681087094387
410,FRA_2019_1,1,10,63,295,10,63,1.08640751982563,293.893363262958,294.979770782784
410,FRA_2019_1,1,3,7,295,3,7,1.05534409973922,293.893363262958,294.948707362697
424,FRA_2019_1,1,14,67,282,14,67,0.642357587043875,281.496121180738,282.138478767781
424,FRA_2019_1,1,6,41,282,6,41,0.5671862845997,281.496121180738,282.063307465337
428,FRA_2019_1,1,13,59,287,13,59,3.27194820041115,283.726604094797,286.998552295208
428,FRA_2019_1,1,4,18,282,4,18,-1.8946836824897,283.726604094797,281.831920412307
435,FRA_2019_1,1,7,3,295,7,3,7.01625649943338,287.661072207032,294.677328706465
435,FRA_2019_1,1,7,55,282,7,55,-5.34314056279681,287.661072207032,282.317931644235
440,FRA_2019_1,1,13,61,269,13,61,0.479120049954929,268.568922798554,269.048042848509
440,FRA_2019_1,1,14,39,269,14,39,-0.24163386750206,268.568922798554,268.327288931052
445,FRA_2019_1,1,14,63,275,14,63,0.672454485771482,274.353478190163,275.025932675935
447,FRA_2019_1,1,5,13,277,5,13,0.795719211276264,275.992750815484,276.78847002676
45,FRA_2019_1,1,2,32,261,2,32,-0.290640044241741,261.545479046987,261.254839002746
457,FRA_2019_1,1,4,56,271,4,56,-0.82349567993441,272.227050776527,271.403555096592
457,FRA_2019_1,1,12,5,275,12,5,1.3360539486888,272.227050776527,273.563104725216
46,FRA_2019_1,1,13,76,246,13,76,-0.789920438137585,247.212147103976,246.422226665838
46,FRA_2019_1,1,4,5,247,4,5,-0.578511182825622,247.212147103976,246.63363592115
462,FRA_2019_1,1,8,39,290,8,39,2.13264942924553,287.540759458965,289.67340888821
462,FRA_2019_1,1,13,62,287,13,62,-0.468580381843651,287.540759458965,287.072179077121
465,FRA_2019_1,1,14,5,302,14,5,7.43936542079399,292.89326318448,300.332628605274
465,FRA_2019_1,1,4,64,287,4,64,-5.372816095068,292.89326318448,287.520447089412
468,FRA_2019_1,1,4,67,192,4,67,-2.3128363151377,194.879420462889,192.566584147751
468,FRA_2019_1,1,4,22,192,4,22,-2.99074256850787,194.879420462889,191.888677894381
472,FRA_2019_1,1,5,84,247,5,84,6.56569758779435,241.190316216703,247.756013804498
472,FRA_2019_1,1,7,13,233,7,13,-8.38693938803493,241.190316216703,232.803376828668
473,FRA_2019_1,1,11,48,225,11,48,-5.06889124188433,229.994088740537,224.925197498653
473,FRA_2019_1,1,13,35,233,13,35,2.40575170894243,229.994088740537,232.39984044948
483,FRA_2019_1,1,4,27,219,4,27,-2.35799742563682,221.320566859143,218.962569433506
483,FRA_2019_1,1,1,82,219,1,82,-0.957345576913383,221.320566859143,220.36322128223
488,FRA_2019_1,1,10,82,240,10,82,-0.418849816243011,240.681070953566,240.262221137323
488,FRA_2019_1,1,8,4,240,8,4,-1.44068456364903,240.681070953566,239.240386389917
489,FRA_2019_1,1,8,36,213,8,36,-1.12222945492491,213.751377323149,212.629147868224
489,FRA_2019_1,1,8,65,211,8,65,-2.76227700221756,213.751377323149,210.989100320931
49,FRA_2019_1,1,5,34,233,5,34,-4.73755619889531,237.81439135267,233.076835153775
49,FRA_2019_1,1,6,74,240,6,74,2.66246251016392,237.81439135267,240.476853862834
491,FRA_2019_1,1,11,22,269,11,22,-3.79251433184572,272.258437418616,268.46592308677
491,FRA_2019_1,1,5,70,276,5,70,4.30743271188572,272.258437418616,276.565870130501
5,FRA_2019_1,1,10,80,225,10,80,1.40259195649799,223.828634141118,225.231226097616
5,FRA_2019_1,1,1,30,219,1,30,-4.52934142049614,223.828634141118,219.299292720622
50,FRA_2019_1,1,3,14,282,3,14,7.04452359872624,275.020321622034,282.06484522076
50,FRA_2019_1,1,12,59,269,12,59,-6.32192597549596,275.020321622034,268.698395646538
508,FRA_2019_1,1,13,58,246,13,58,-4.43398544960471,250.406277900991,245.972292451386
508,FRA_2019_1,1,11,36,254,11,36,3.30573575435497,250.406277900991,253.712013655346
51,FRA_2019_1,1,4,54,261,4,54,13.5875234377961,247.779798840365,261.367322278161
51,FRA_2019_1,1,7,18,233,7,18,-14.9132706178762,247.779798840365,232.866528222489
515,FRA_2019_1,1,6,20,282,6,20,4.20369393747649,277.588566501799,281.792260439276
515,FRA_2019_1,1,9,65,274,9,65,-3.28797773516186,277.588566501799,274.300588766637
52,FRA_2019_1,1,9,24,211,9,24,-2.04721273349514,212.800268304933,210.753055571438
52,FRA_2019_1,1,1,81,211,1,81,-0.455245573146698,212.800268304933,212.345022731787
52,FRA_2019_1,1,13,73,211,13,73,-1.4535665729056,212.800268304933,211.346701732028
522,FRA_2019_1,1,9,68,269,9,68,-8.25351364654523,277.59878389082,269.345270244275
522,FRA_2019_1,1,4,14,287,4,14,9.16999814306098,277.59878389082,286.768782033881
526,FRA_2019_1,1,5,40,287,5,40,16.4898461726479,270.668543560124,287.158389732772
526,FRA_2019_1,1,14,82,254,14,82,-16.0944794931745,270.668543560124,254.574064066949
533,FRA_2019_1,1,3,42,225,3,42,-0.780149211952562,226.315312980289,225.535163768336
533,FRA_2019_1,1,7,86,225,7,86,-0.618507736956076,226.315312980289,225.696805243333
533,FRA_2019_1,1,13,50,225,13,50,-1.54110727554212,226.315312980289,224.774205704747
543,FRA_2019_1,1,1,71,225,1,71,1.98151997404378,224.158495537051,226.140015511095
543,FRA_2019_1,1,1,19,219,1,19,-5.08346558675066,224.158495537051,219.0750299503
546,FRA_2019_1,1,7,31,302,7,31,1.06446772498879,300.960687481524,302.025155206513
546,FRA_2019_1,1,13,82,302,13,82,1.6087097028269,300.960687481524,302.569397184351
548,FRA_2019_1,1,10,13,295,10,13,2.01476913309301,292.204648887322,294.219418020415
549,FRA_2019_1,1,14,85,240,14,85,-0.404087101816515,241.06426196335,240.660174861534
549,FRA_2019_1,1,6,8,240,6,8,-1.42663331881823,241.06426196335,239.637628644532
55,FRA_2019_1,1,11,1,295,11,1,4.39034739808892,289.706578309811,294.0969257079
55,FRA_2019_1,1,8,77,287,8,77,-2.5634201036703,289.706578309811,287.143158206141
56,FRA_2019_1,1,3,4,267,3,4,-0.687843490943578,267.593560721638,266.905717230694
56,FRA_2019_1,1,12,47,269,12,47,0.851987547857561,267.593560721638,268.445548269496
560,FRA_2019_1,1,2,53,267,2,53,3.31755890733189,264.329785818982,267.647344726314
560,FRA_2019_1,1,1,12,261,1,12,-3.39883364853091,264.329785818982,260.930952170451
562,FRA_2019_1,1,6,47,269,6,47,-8.06114813177214,277.19808488816,269.136936756387
562,FRA_2019_1,1,14,33,287,14,33,8.9475021595606,277.19808488816,286.14558704772
564,FRA_2019_1,1,4,13,261,4,13,9.64630541663396,251.108488933654,260.754794350288
564,FRA_2019_1,1,4,55,240,4,55,-10.7217525158724,251.108488933654,240.386736417781
565,FRA_2019_1,1,1,84,211,1,84,-2.08404257266329,214.488810053796,212.404767481132
565,FRA_2019_1,1,1,3,213,1,3,-1.74501280104278,214.488810053796,212.743797252753
567,FRA_2019_1,1,3,6,282,3,6,4.43935906538985,277.491143015134,281.930502080524
567,FRA_2019_1,1,10,62,274,10,62,-3.53096859959868,277.491143015134,273.960174415535
57,FRA_2019_1,1,7,52,268,7,52,-3.63864053759556,271.923971831876,268.28533129428
57,FRA_2019_1,1,4,33,276,4,33,4.12840885528209,271.923971831876,276.052380687158
570,FRA_2019_1,1,8,7,254,8,7,2.94016770992911,250.330424584455,253.270592294384
570,FRA_2019_1,1,7,50,246,7,50,-4.07412117775272,250.330424584455,246.256303406702
575,FRA_2019_1,1,11,55,233,11,55,5.68800509396343,227.363519268617,233.05152436258
575,FRA_2019_1,1,7,14,219,7,14,-8.54894968926521,227.363519268617,218.814569579352
577,FRA_2019_1,1,11,17,240,11,17,-8.21549843445104,247.598440306263,239.382941871812
577,FRA_2019_1,1,9,78,254,9,78,6.87611404139133,247.598440306263,254.474554347655
58,FRA_2019_1,1,14,30,233,14,30,-3.77006518418332,235.830625422231,232.060560238048
58,FRA_2019_1,1,11,49,240,11,49,4.11150119894373,235.830625422231,239.942126621175
58,FRA_2019_1,1,12,86,233,12,86,-2.56569852331106,235.830625422231,233.26492689892
582,FRA_2019_1,1,11,35,246,11,35,-0.917342978004967,246.613659310329,245.696316332324
582,FRA_2019_1,1,9,51,246,9,51,-0.496091794028644,246.613659310329,246.117567516301
584,FRA_2019_1,1,5,7,247,5,7,2.43282575604297,244.273708713206,246.706534469249
584,FRA_2019_1,1,9,61,240,9,61,-4.02221257143546,244.273708713206,240.251496141771
587,FRA_2019_1,1,10,78,254,10,78,-0.784151605052841,254.982368728079,254.198217123026
592,FRA_2019_1,1,6,56,233,6,56,-6.70605393630214,239.959666555794,233.253612619492
592,FRA_2019_1,1,12,14,246,12,14,4.79227371975406,239.959666555794,244.751940275548
6,FRA_2019_1,1,7,11,225,7,11,-5.4707420760395,230.249145001125,224.778402925085
6,FRA_2019_1,1,14,65,233,14,65,2.82678143955744,230.249145001125,233.075926440682
601,FRA_2019_1,1,3,47,211,3,47,-2.91158728912345,214.528906853645,211.617319564522
601,FRA_2019_1,1,8,9,211,8,9,-4.23201363806541,214.528906853645,210.29689321558
601,FRA_2019_1,1,6,37,219,6,37,4.48180239786402,214.528906853645,219.010709251509
601,FRA_2019_1,1,10,10,211,10,10,-4.35559264610896,214.528906853645,210.173314207536
601,FRA_2019_1,1,1,80,219,1,80,5.79264432163649,214.528906853645,220.321551175281
601,FRA_2019_1,1,2,68,211,2,68,-2.60129345032863,214.528906853645,211.927613403316
603,FRA_2019_1,1,13,20,211,13,20,-2.35519328110772,212.379434007841,210.024240726733
603,FRA_2019_1,1,10,48,211,10,48,-1.63247613597071,212.379434007841,210.74695787187
61,FRA_2019_1,1,14,59,246,14,59,-0.074728872141975,245.980781248288,245.906052376147
61,FRA_2019_1,1,14,14,246,14,14,-1.38629501923026,245.980781248288,244.594486229058
629,FRA_2019_1,1,2,50,276,2,50,0.763664479093222,275.82970503833,276.593369517423
629,FRA_2019_1,1,3,1,276,3,1,0.0197945427208879,275.82970503833,275.849499581051
639,FRA_2019_1,1,14,83,233,14,83,3.01257195499289,230.59123108849,233.603803043483
639,FRA_2019_1,1,9,39,225,9,39,-5.63080950734141,230.59123108849,224.960421581149
65,FRA_2019_1,1,8,56,274,8,56,-3.30081077187504,277.184430597828,273.883619825953
65,FRA_2019_1,1,1,61,281,1,61,4.75027805369552,277.184430597828,281.934708651524
65,FRA_2019_1,1,7,17,269,7,17,-8.32806709139084,277.184430597828,268.856363506437
65,FRA_2019_1,1,4,6,282,4,6,4.4635180054384,277.184430597828,281.647948603267
65,FRA_2019_1,1,13,72,282,13,72,5.1372119790887,277.184430597828,282.321642576917
65,FRA_2019_1,1,1,13,281,1,13,3.7676978794251,277.184430597828,280.952128477253
65,FRA_2019_1,1,7,73,275,7,73,-1.64656650944681,277.184430597828,275.537864088382
65,FRA_2019_1,1,13,43,275,13,43,-2.58035481707429,277.184430597828,274.604075780754
65,FRA_2019_1,1,11,20,275,11,20,-2.75568988777889,277.184430597828,274.428740710049
65,FRA_2019_1,1,14,71,275,14,71,-1.92867474555243,277.184430597828,275.255755852276
65,FRA_2019_1,1,13,14,275,13,14,-3.30733550836897,277.184430597828,273.877095089459
65,FRA_2019_1,1,10,53,275,10,53,-2.36146595513344,277.184430597828,274.822964642695
65,FRA_2019_1,1,14,55,282,14,55,4.6052516232989,277.184430597828,281.789682221127
65,FRA_2019_1,1,12,11,275,12,11,-3.49493825345985,277.184430597828,273.689492344368
65,FRA_2019_1,1,1,65,276,1,65,-0.172370436099072,277.184430597828,277.012060161729
65,FRA_2019_1,1,8,74,282,8,74,4.91882271025145,277.184430597828,282.10325330808
65,FRA_2019_1,1,11,26,275,11,26,-2.64816696990562,277.184430597828,274.536263627923
65,FRA_2019_1,1,14,25,275,14,25,-3.26819568441135,277.184430597828,273.916234913417
65,FRA_2019_1,1,1,54,281,1,54,4.60299459710728,277.184430597828,281.787425194936
65,FRA_2019_1,1,6,6,282,6,6,4.43218907878133,277.184430597828,281.61661967661
652,FRA_2019_1,1,14,61,192,14,61,-5.13656129780318,197.100553518583,191.963992220779
653,FRA_2019_1,1,1,16,225,1,16,-1.49512552051289,226.505451885296,225.010326364783
653,FRA_2019_1,1,9,48,225,9,48,-1.43034125300079,226.505451885296,225.075110632295
66,FRA_2019_1,1,9,37,240,9,37,-7.78457432555499,247.714228963255,239.9296546377
66,FRA_2019_1,1,8,79,254,8,79,6.45389663374843,247.714228963255,254.168125597003
662,FRA_2019_1,1,11,53,302,11,53,8.32619677987356,293.687792268761,302.013989048634
662,FRA_2019_1,1,3,39,287,3,39,-6.1999030236201,293.687792268761,287.487889245141
670,FRA_2019_1,1,10,43,254,10,43,-4.3496885698176,258.027172494935,253.677483925118
670,FRA_2019_1,1,4,84,261,4,84,3.7944902790212,258.027172494935,261.821662773957
673,FRA_2019_1,1,10,28,302,10,28,0.787440980207805,300.656055306653,301.443496286861
673,FRA_2019_1,1,13,80,302,13,80,1.86282970175199,300.656055306653,302.518885008405
676,FRA_2019_1,1,9,52,213,9,52,-1.90028465070503,215.035642013715,213.13535736301
676,FRA_2019_1,1,7,41,213,7,41,-1.88765182038861,215.035642013715,213.147990193326
678,FRA_2019_1,1,6,15,261,6,15,-0.842776278116219,261.576997549806,260.734221271689
678,FRA_2019_1,1,3,78,261,3,78,0.554506260396238,261.576997549806,262.131503810202
68,FRA_2019_1,1,3,12,240,3,12,2.33938101689512,237.692356165887,240.031737182782
68,FRA_2019_1,1,7,51,233,7,51,-4.42365111324096,237.692356165887,233.268705052646
681,FRA_2019_1,1,9,5,287,9,5,9.05271981616158,277.447194498953,286.499914315115
681,FRA_2019_1,1,11,69,269,11,69,-8.14763404886742,277.447194498953,269.299560450086
691,FRA_2019_1,1,12,34,287,12,34,-6.61556572797207,292.790571031579,286.175005303607
691,FRA_2019_1,1,12,48,302,12,48,8.67439314103848,292.790571031579,301.464964172617
697,FRA_2019_1,1,7,70,268,7,70,0.239811731362238,268.261393337348,268.50120506871
697,FRA_2019_1,1,12,37,269,12,37,-0.0254501555399429,268.261393337348,268.235943181808
71,FRA_2019_1,1,12,20,287,12,20,5.31879961341832,280.556952742093,285.875752355512
71,FRA_2019_1,1,5,56,276,5,56,-4.17987629506399,280.556952742093,276.377076447029
72,FRA_2019_1,1,13,31,225,13,31,-2.26725595745515,226.569975726359,224.302719768904
72,FRA_2019_1,1,1,60,225,1,60,-0.653358960770049,226.569975726359,225.916616765589
722,FRA_2019_1,1,3,67,233,3,67,-0.259250064880803,234.2113993257,233.952149260819
722,FRA_2019_1,1,13,24,233,13,24,-2.08676977508327,234.2113993257,232.124629550616
737,FRA_2019_1,1,12,67,233,12,67,-1.05150459308095,233.917418025773,232.865913432692
737,FRA_2019_1,1,4,3,233,4,3,-1.31662110266316,233.917418025773,232.60079692311
739,FRA_2019_1,1,7,56,246,7,56,-11.8870446176495,258.219000002065,246.331955384415
739,FRA_2019_1,1,9,14,254,9,14,-4.59862145840407,258.219000002065,253.620378543661
739,FRA_2019_1,1,11,34,254,11,34,-4.53738384652081,258.219000002065,253.681616155544
739,FRA_2019_1,1,12,69,260,12,69,1.68989341639326,258.219000002065,259.908893418458
739,FRA_2019_1,1,3,51,267,3,51,9.46587571629351,258.219000002065,267.684875718358
739,FRA_2019_1,1,13,54,260,13,54,1.6508121634821,258.219000002065,259.869812165547
739,FRA_2019_1,1,4,40,247,4,40,-11.056514621282,258.219000002065,247.162485380783
739,FRA_2019_1,1,2,45,267,2,45,9.27859852270126,258.219000002065,267.497598524766
739,FRA_2019_1,1,4,53,261,4,53,3.13550671609818,258.219000002065,261.354506718163
739,FRA_2019_1,1,13,1,254,13,1,-5.66340471266796,258.219000002065,252.555595289397
739,FRA_2019_1,1,6,26,269,6,26,10.6506328208035,258.219000002065,268.869632822868
739,FRA_2019_1,1,11,41,254,11,41,-4.41368547721601,258.219000002065,253.805314524849
739,FRA_2019_1,1,4,79,253,4,79,-4.47176688031539,258.219000002065,253.747233121749
739,FRA_2019_1,1,4,15,267,4,15,8.56790062160741,258.219000002065,266.786900623672
739,FRA_2019_1,1,7,58,254,7,58,-3.86580470970847,258.219000002065,254.353195292356
739,FRA_2019_1,1,13,30,254,13,30,-4.94342513709171,258.219000002065,253.275574864973
739,FRA_2019_1,1,10,11,260,10,11,0.969662526521745,258.219000002065,259.188662528586
739,FRA_2019_1,1,2,56,267,2,56,9.48799509114167,258.219000002065,267.706995093206
74,FRA_2019_1,1,3,60,267,3,60,0.16973563409141,267.667921974318,267.837657608409
740,FRA_2019_1,1,8,41,261,8,41,-3.81165429997259,264.507975476068,260.696321176095
740,FRA_2019_1,1,7,64,254,7,64,-10.0814876202563,264.507975476068,254.426487855811
740,FRA_2019_1,1,7,60,254,7,60,-10.12684142763,264.507975476068,254.381134048438
740,FRA_2019_1,1,14,20,260,14,20,-5.74099577605745,264.507975476068,258.76697970001
740,FRA_2019_1,1,4,86,276,4,86,12.3442776380308,264.507975476068,276.852253114098
740,FRA_2019_1,1,4,20,282,4,20,17.3488256746944,264.507975476068,281.856801150762
743,FRA_2019_1,1,2,38,240,2,38,2.57396182298677,237.79620504123,240.370166864216
743,FRA_2019_1,1,10,4,233,10,4,-5.70590295578973,237.79620504123,232.09030208544
743,FRA_2019_1,1,5,36,240,5,36,2.30292411321432,237.79620504123,240.099129154444
743,FRA_2019_1,1,13,81,246,13,81,8.75057255816986,237.79620504123,246.546777599399
743,FRA_2019_1,1,13,68,240,13,68,2.42601218969179,237.79620504123,240.222217230921
743,FRA_2019_1,1,9,70,225,9,70,-12.4240289324814,237.79620504123,225.372176108748
748,FRA_2019_1,1,6,31,287,6,31,-6.80868447593349,293.744930319969,286.936245844036
748,FRA_2019_1,1,4,75,302,4,75,8.93927471471773,293.744930319969,302.684205034687
75,FRA_2019_1,1,11,33,219,11,33,-2.06240917974293,220.721216030328,218.658806850586
